,X,latency,values.getpoints,values.averagepoint,values.rad,id,block,optimalr,optimalt,optimalp,time,timesensitivity,indexp
214,214,2374,35.5921997,7.91735492,0.376204007,b,3,0.435678665,2.413634942,18.71684457,2.374,-0.039634942,1.901613254
215,215,2519,10.98152317,14.83606611,0.393746461,b,3,0.435678665,2.413634942,18.71684457,2.519,0.105365058,0.586718724
216,216,2417,27.77999745,14.06515753,0.375270823,b,3,0.435678665,2.413634942,18.71684457,2.417,0.003365058,1.484224403
217,217,2323,56.7267884,16.35096418,0.24575506,b,3,0.435678665,2.413634942,18.71684457,2.323,-0.090634942,3.030788026
218,218,2349,49.17537478,22.11893907,0.240589518,b,3,0.435678665,2.413634942,18.71684457,2.349,-0.064634942,2.62733254
219,219,2497,3.232734474,25.50099353,0.254244807,b,3,0.435678665,2.413634942,18.71684457,2.497,0.083365058,0.172717921
220,220,2289,-5,23.02674253,0.228341263,b,3,0.435678665,2.413634942,18.71684457,2.289,-0.124634942,-0.267139046
221,221,2454,9.406940488,20.22406827,0.25044309,b,3,0.435678665,2.413634942,18.71684457,2.454,0.040365058,0.502592221
222,222,2275,-5,19.24069302,0.352222928,b,3,0.435678665,2.413634942,18.71684457,2.275,-0.138634942,-0.267139046
223,223,2500,12.25348407,17.22063527,0.371215123,b,3,0.435678665,2.413634942,18.71684457,2.5,0.086365058,0.654676809
224,224,2312,41.86797835,16.83854671,0.375357681,b,3,0.435678665,2.413634942,18.71684457,2.312,-0.101634942,2.236914358
225,225,2370,37.12823056,18.62636326,0.355136965,b,3,0.435678665,2.413634942,18.71684457,2.37,-0.043634942,1.983680017
226,226,2296,-5,19.85982108,0.365113869,b,3,0.435678665,2.413634942,18.71684457,2.296,-0.117634942,-0.267139046
227,227,2303,43.26124139,18.30608226,0.361898103,b,3,0.435678665,2.413634942,18.71684457,2.303,-0.110634942,2.31135335
228,228,2423,26.54876103,19.7740328,0.372726761,b,3,0.435678665,2.413634942,18.71684457,2.423,0.009365058,1.418442138
229,229,2297,-5,20.15040659,0.374333616,b,3,0.435678665,2.413634942,18.71684457,2.297,-0.116634942,-0.267139046
230,230,2447,21.48159566,18.82670098,0.366465786,b,3,0.435678665,2.413634942,18.71684457,2.447,0.033365058,1.147714594
231,231,2337,39.00782982,18.95944571,0.394027372,b,3,0.435678665,2.413634942,18.71684457,2.337,-0.076634942,2.084102888
232,232,2471,12.60076606,19.91413067,0.311224627,b,3,0.435678665,2.413634942,18.71684457,2.471,0.057365058,0.673231324
233,233,2194,-5,19.58170501,0.297561725,b,3,0.435678665,2.413634942,18.71684457,2.194,-0.219634942,-0.267139046
234,234,2435,17.36879503,18.51293522,0.273606861,b,3,0.435678665,2.413634942,18.71684457,2.435,0.021365058,0.927976666
235,235,2425,23.53334173,18.46526272,0.309198912,b,3,0.435678665,2.413634942,18.71684457,2.425,0.011365058,1.257334891
236,236,2452,15.87648271,18.66798588,0.301899453,b,3,0.435678665,2.413634942,18.71684457,2.452,0.038365058,0.848245689
237,237,2347,45.64434845,18.56062037,0.29175955,b,3,0.435678665,2.413634942,18.71684457,2.347,-0.066634942,2.438677539
238,238,2345,47.49923079,19.56372141,0.276147273,b,3,0.435678665,2.413634942,18.71684457,2.345,-0.068634942,2.537779838
239,239,2492,7.148406866,20.56141817,0.29237704,b,3,0.435678665,2.413634942,18.71684457,2.492,0.078365058,0.381923718
240,240,2377,36.90872807,20.09890054,0.318717197,b,3,0.435678665,2.413634942,18.71684457,2.377,-0.036634942,1.97195248
241,241,2504,8.626983885,NA,0.329947092,b,4,0.435678665,2.413634942,18.71684457,2.504,0.090365058,0.460920849
242,242,2278,-5,8.626983885,0.284384777,b,4,0.435678665,2.413634942,18.71684457,2.278,-0.135634942,-0.267139046
243,243,2377,0.516437029,1.813491943,0.1,b,4,0.435678665,2.413634942,18.71684457,2.377,-0.036634942,0.027592099
244,244,2324,83.01804888,1.381140305,0.129305449,b,4,0.435678665,2.413634942,18.71684457,2.324,-0.089634942,4.435472473
245,245,2302,106.9561876,21.79036745,0.128128562,b,4,0.435678665,2.413634942,18.71684457,2.302,-0.111634942,5.714434781
246,246,2450,0.002127087,38.82353148,0.123971559,b,4,0.435678665,2.413634942,18.71684457,2.45,0.036365058,0.000113646
247,247,2302,102.3531432,32.35329741,0.133874575,b,4,0.435678665,2.413634942,18.71684457,2.302,-0.111634942,5.468504203
248,248,2336,62.3490265,42.35327539,0.13497675,b,4,0.435678665,2.413634942,18.71684457,2.336,-0.077634942,3.33117189
249,249,2176,-5,44.85274428,0.139159835,b,4,0.435678665,2.413634942,18.71684457,2.176,-0.237634942,-0.267139046
250,250,2218,-5,39.31355047,0.144206519,b,4,0.435678665,2.413634942,18.71684457,2.218,-0.195634942,-0.267139046
251,251,2165,-5,34.88219542,0.136138961,b,4,0.435678665,2.413634942,18.71684457,2.165,-0.248634942,-0.267139046
252,252,2499,0.004815315,31.25654129,0.157228051,b,4,0.435678665,2.413634942,18.71684457,2.499,0.085365058,0.000257272
253,253,2122,-5,28.65223079,0.143738673,b,4,0.435678665,2.413634942,18.71684457,2.122,-0.291634942,-0.267139046
254,254,2417,0.060362854,26.06359766,0.118489959,b,4,0.435678665,2.413634942,18.71684457,2.417,0.003365058,0.003225055
255,255,2306,95.65881365,24.20622374,0.141897055,b,4,0.435678665,2.413634942,18.71684457,2.306,-0.107634942,5.110840841
256,256,2502,2.44E-06,28.96972973,0.128850265,b,4,0.435678665,2.413634942,18.71684457,2.502,0.088365058,1.30E-07
257,257,2433,0.376316619,27.15912178,0.144318357,b,4,0.435678665,2.413634942,18.71684457,2.433,0.019365058,0.020105773
258,258,2319,70.32962712,25.58366265,0.188523803,b,4,0.435678665,2.413634942,18.71684457,2.319,-0.094634942,3.757557897
259,259,2277,-5,28.06954957,0.143875291,b,4,0.435678665,2.413634942,18.71684457,2.277,-0.136634942,-0.267139046
260,260,2441,0.127578193,26.32904696,0.14097284,b,4,0.435678665,2.413634942,18.71684457,2.441,0.027365058,0.006816223
261,261,2353,41.74942468,25.01897352,0.150371428,b,4,0.435678665,2.413634942,18.71684457,2.353,-0.060634942,2.230580295
262,262,2234,-5,25.81566167,0.141422446,b,4,0.435678665,2.413634942,18.71684457,2.234,-0.179634942,-0.267139046
263,263,2276,-5,24.41494978,0.109240792,b,4,0.435678665,2.413634942,18.71684457,2.276,-0.137634942,-0.267139046
264,264,2216,-5,23.13603892,0.1538891,b,4,0.435678665,2.413634942,18.71684457,2.216,-0.197634942,-0.267139046
265,265,2261,-5,21.96370396,0.142771945,b,4,0.435678665,2.413634942,18.71684457,2.261,-0.152634942,-0.267139046
266,266,2257,-5,20.8851558,0.149056837,b,4,0.435678665,2.413634942,18.71684457,2.257,-0.156634942,-0.267139046
267,267,2338,61.36329985,19.88957289,0.157469179,b,4,0.435678665,2.413634942,18.71684457,2.338,-0.075634942,3.278506675
268,268,2369,18.68196546,21.42563685,0.138562146,b,4,0.435678665,2.413634942,18.71684457,2.369,-0.044634942,0.998136486
269,269,2486,0.013420547,21.32764858,0.155725453,b,4,0.435678665,2.413634942,18.71684457,2.486,0.072365058,0.00071703
270,270,2354,45.27873965,20.5926752,0.16949884,b,4,0.435678665,2.413634942,18.71684457,2.354,-0.059634942,2.419143862
271,271,2489,1.589608773,NA,0.221154736,b,5,0.435678665,2.413634942,18.71684457,2.489,0.075365058,0.084929314
272,272,2304,70.05466167,1.589608773,0.201251582,b,5,0.435678665,2.413634942,18.71684457,2.304,-0.109634942,3.742867095
273,273,2378,33.68909306,35.82213522,0.214871933,b,5,0.435678665,2.413634942,18.71684457,2.378,-0.035634942,1.799934435
274,274,2280,-5,35.11112117,0.21391752,b,5,0.435678665,2.413634942,18.71684457,2.28,-0.133634942,-0.267139046
275,275,2423,9.997634366,25.08334087,0.20286663,b,5,0.435678665,2.413634942,18.71684457,2.423,0.009365058,0.534151701
276,276,2224,-5,22.06619957,0.225891407,b,5,0.435678665,2.413634942,18.71684457,2.224,-0.189634942,-0.267139046
277,277,2328,61.43617907,17.55516631,0.211329628,b,5,0.435678665,2.413634942,18.71684457,2.328,-0.085634942,3.282400452
278,278,2398,24.72721611,23.82388242,0.226273362,b,5,0.435678665,2.413634942,18.71684457,2.398,-0.015634942,1.321120984
279,279,2243,-5,23.93679913,0.21716122,b,5,0.435678665,2.413634942,18.71684457,2.243,-0.170634942,-0.267139046
280,280,2395,25.74168141,20.72159923,0.223476601,b,5,0.435678665,2.413634942,18.71684457,2.395,-0.018634942,1.375321642
281,281,2285,-5,21.22360745,0.20820595,b,5,0.435678665,2.413634942,18.71684457,2.285,-0.128634942,-0.267139046
282,282,2243,-5,18.83964313,0.19058452,b,5,0.435678665,2.413634942,18.71684457,2.243,-0.170634942,-0.267139046
283,283,2456,0.124722451,16.8530062,0.152148326,b,5,0.435678665,2.413634942,18.71684457,2.456,0.042365058,0.006663647
284,284,2359,37.62175131,15.56621515,0.15905457,b,5,0.435678665,2.413634942,18.71684457,2.359,-0.054634942,2.01004775
285,285,2469,0.013305912,17.14161059,0.1446774,b,5,0.435678665,2.413634942,18.71684457,2.469,0.055365058,0.000710906
286,286,2211,-5,15.99972361,0.153423922,b,5,0.435678665,2.413634942,18.71684457,2.211,-0.202634942,-0.267139046
287,287,2332,67.8373615,14.68724088,0.159407613,b,5,0.435678665,2.413634942,18.71684457,2.332,-0.081634942,3.624401605
288,288,2333,66.89353336,17.81371857,0.158384406,b,5,0.435678665,2.413634942,18.71684457,2.333,-0.080634942,3.573974935
289,289,2293,-5,20.54037494,0.147078355,b,5,0.435678665,2.413634942,18.71684457,2.293,-0.120634942,-0.267139046
290,290,2468,0.012865184,19.19614468,0.143827554,b,5,0.435678665,2.413634942,18.71684457,2.468,0.054365058,0.000687359
291,291,2295,-5,18.23698071,0.144318357,b,5,0.435678665,2.413634942,18.71684457,2.295,-0.118634942,-0.267139046
292,292,2396,28.30767919,17.13045782,0.246720822,b,5,0.435678665,2.413634942,18.71684457,2.396,-0.017634942,1.512417282
293,293,2256,-5,17.63851333,0.210853697,b,5,0.435678665,2.413634942,18.71684457,2.256,-0.157634942,-0.267139046
294,294,2106,-5,16.65423015,0.201067514,b,5,0.435678665,2.413634942,18.71684457,2.106,-0.307634942,-0.267139046
295,295,2357,45.96895765,15.75197056,0.203658526,b,5,0.435678665,2.413634942,18.71684457,2.357,-0.056634942,2.456020697
296,296,2246,-5,16.96065004,0.200954264,b,5,0.435678665,2.413634942,18.71684457,2.246,-0.167634942,-0.267139046
297,297,2373,36.00277174,16.11600965,0.209116183,b,5,0.435678665,2.413634942,18.71684457,2.373,-0.040634942,1.923549218
298,298,2253,-5,16.8525564,0.198028071,b,5,0.435678665,2.413634942,18.71684457,2.253,-0.160634942,-0.267139046
299,299,2254,-5,16.07210796,0.203045217,b,5,0.435678665,2.413634942,18.71684457,2.254,-0.159634942,-0.267139046
300,300,2318,67.69907603,15.34548354,0.199650347,b,5,0.435678665,2.413634942,18.71684457,2.318,-0.095634942,3.617013315
301,301,2402,24.10961289,0,0.701259923,c,1,0.434829521,2.413381872,18.74424128,2.402,-0.011381872,1.286241066
302,302,2481,13.98302246,24.10961289,0.350946687,c,1,0.434829521,2.413381872,18.74424128,2.481,0.067618128,0.745990315
303,303,2262,-5,19.04631768,0.706908061,c,1,0.434829521,2.413381872,18.74424128,2.262,-0.151381872,-0.266748594
304,304,2512,18.41713513,11.03087845,0.688199751,c,1,0.434829521,2.413381872,18.74424128,2.512,0.098618128,0.982548979
305,305,2329,28.04375948,12.87744262,0.631269303,c,1,0.434829521,2.413381872,18.74424128,2.329,-0.084381872,1.49612668
306,306,2334,39.3817295,15.91070599,0.391947525,c,1,0.434829521,2.413381872,18.74424128,2.334,-0.079381872,2.101004192
307,307,2406,29.20071786,19.82254324,0.317184376,c,1,0.434829521,2.413381872,18.74424128,2.406,-0.007381872,1.557850084
308,308,2531,8.57573749,21.16228248,0.378858027,c,1,0.434829521,2.413381872,18.74424128,2.531,0.117618128,0.457513183
309,309,2376,34.59394694,19.58896435,0.39433293,c,1,0.434829521,2.413381872,18.74424128,2.376,-0.037381872,1.845577339
310,310,2446,23.31714263,21.25618464,0.420663349,c,1,0.434829521,2.413381872,18.74424128,2.446,0.032618128,1.243963001
311,311,2510,9.009128321,21.46228044,0.345900448,c,1,0.434829521,2.413381872,18.74424128,2.51,0.096618128,0.480634462
312,312,2165,-5,20.3301757,0.319801239,c,1,0.434829521,2.413381872,18.74424128,2.165,-0.248381872,-0.266748594
313,313,2291,-5,18.21932773,0.316824486,c,1,0.434829521,2.413381872,18.74424128,2.291,-0.122381872,-0.266748594
314,314,2301,49.66879813,16.43322559,0.304344189,c,1,0.434829521,2.413381872,18.74424128,2.301,-0.112381872,2.64981641
315,315,2507,10.41401216,18.80719506,0.359486746,c,1,0.434829521,2.413381872,18.74424128,2.507,0.093618128,0.55558462
316,316,2488,16.71768627,18.24764953,0.419477462,c,1,0.434829521,2.413381872,18.74424128,2.488,0.074618128,0.89188386
317,317,2540,2.714610229,18.15202683,0.29915553,c,1,0.434829521,2.413381872,18.74424128,2.54,0.126618128,0.144823692
318,318,2351,39.19995568,17.2439435,0.370084056,c,1,0.434829521,2.413381872,18.74424128,2.351,-0.062381872,2.09130661
319,319,2508,12.70286444,18.46372195,0.397627992,c,1,0.434829521,2.413381872,18.74424128,2.508,0.094618128,0.677694245
320,320,2400,30.99008857,18.16051893,0.382898717,c,1,0.434829521,2.413381872,18.74424128,2.4,-0.013381872,1.653312508
321,321,2376,35.08847347,18.80199741,0.381151955,c,1,0.434829521,2.413381872,18.74424128,2.376,-0.037381872,1.87196019
322,322,2402,30.50231748,19.57754389,0.327155907,c,1,0.434829521,2.413381872,18.74424128,2.402,-0.011381872,1.627290058
323,323,2262,-5,20.07412451,0.391559243,c,1,0.434829521,2.413381872,18.74424128,2.262,-0.151381872,-0.266748594
324,324,2364,36.88866342,18.98394518,0.380506377,c,1,0.434829521,2.413381872,18.74424128,2.364,-0.049381872,1.967999818
325,325,2500,12.42183924,19.72997511,0.373786869,c,1,0.434829521,2.413381872,18.74424128,2.5,0.086618128,0.66270163
326,326,2283,-5,19.43764967,0.373460423,c,1,0.434829521,2.413381872,18.74424128,2.283,-0.130381872,-0.266748594
327,327,2395,32.03468901,18.49774007,0.372589368,c,1,0.434829521,2.413381872,18.74424128,2.395,-0.018381872,1.709041648
328,328,2455,21.05515497,18.99910855,0.393450638,c,1,0.434829521,2.413381872,18.74424128,2.455,0.041618128,1.123286595
329,329,2461,19.15162274,19.07253878,0.374762065,c,1,0.434829521,2.413381872,18.74424128,2.461,0.047618128,1.021733686
330,330,2295,-5,19.07526581,0.397001727,c,1,0.434829521,2.413381872,18.74424128,2.295,-0.118381872,-0.266748594
331,331,2210,-5,NA,0.388758617,c,2,0.434829521,2.413381872,18.74424128,2.21,-0.203381872,-0.266748594
332,332,2473,17.40096838,-5,0.382932379,c,2,0.434829521,2.413381872,18.74424128,2.473,0.059618128,0.928336769
333,333,2446,22.53848542,6.20048419,0.389193417,c,2,0.434829521,2.413381872,18.74424128,2.446,0.032618128,1.202421858
334,334,2308,41.36409055,11.6464846,0.382431303,c,2,0.434829521,2.413381872,18.74424128,2.308,-0.105381872,2.206762596
335,335,2320,40.80577831,19.07588609,0.38437483,c,2,0.434829521,2.413381872,18.74424128,2.32,-0.093381872,2.176976795
336,336,2366,37.13981631,23.42186453,0.369411801,c,2,0.434829521,2.413381872,18.74424128,2.366,-0.047381872,1.981398754
337,337,2477,16.05115823,25.70818983,0.371424409,c,2,0.434829521,2.413381872,18.74424128,2.477,0.063618128,0.856324777
338,338,2284,-5,24.32861389,0.380506377,c,2,0.434829521,2.413381872,18.74424128,2.284,-0.129381872,-0.266748594
339,339,2298,-5,20.66253715,0.383863679,c,2,0.434829521,2.413381872,18.74424128,2.298,-0.115381872,-0.266748594
340,340,2496,14.36387086,17.81114413,0.395994006,c,2,0.434829521,2.413381872,18.74424128,2.496,0.082618128,0.76630847
341,341,2518,12.59071393,17.46641681,0.420600876,c,2,0.434829521,2.413381872,18.74424128,2.518,0.104618128,0.671711047
342,342,2141,-5,17.02317109,0.383959743,c,2,0.434829521,2.413381872,18.74424128,2.141,-0.272381872,-0.266748594
343,343,2530,9.188282752,15.18790683,0.386875718,c,2,0.434829521,2.413381872,18.74424128,2.53,0.116618128,0.4901923
344,344,2473,21.22320727,14.72639729,0.562164852,c,2,0.434829521,2.413381872,18.74424128,2.473,0.059618128,1.132252138
345,345,2178,-5,15.19045514,0.567341337,c,2,0.434829521,2.413381872,18.74424128,2.178,-0.235381872,-0.266748594
346,346,2372,28.51583232,13.8444248,0.574826207,c,2,0.434829521,2.413381872,18.74424128,2.372,-0.041381872,1.521311633
347,347,2486,18.98159417,14.76138777,0.48285293,c,2,0.434829521,2.413381872,18.74424128,2.486,0.072618128,1.01266271
348,348,2363,30.74392699,15.00963521,0.522910641,c,2,0.434829521,2.413381872,18.74424128,2.363,-0.050381872,1.640179857
349,349,2240,-5,15.88376253,0.534347646,c,2,0.434829521,2.413381872,18.74424128,2.24,-0.173381872,-0.266748594
350,350,2331,32.3245588,14.78461713,0.518470667,c,2,0.434829521,2.413381872,18.74424128,2.331,-0.082381872,1.72450612
351,351,2380,34.87800795,15.66161421,0.367950533,c,2,0.434829521,2.413381872,18.74424128,2.38,-0.033381872,1.860731914
352,352,2414,28.39714392,16.57668058,0.379509368,c,2,0.434829521,2.413381872,18.74424128,2.414,0.000618128,1.514979641
353,353,2468,21.57277801,17.11397437,0.522828722,c,2,0.434829521,2.413381872,18.74424128,2.468,0.054618128,1.150901639
354,354,2481,20.24507598,17.3078354,0.528270565,c,2,0.434829521,2.413381872,18.74424128,2.481,0.067618128,1.080069109
355,355,2289,-5,17.43022042,0.52087025,c,2,0.434829521,2.413381872,18.74424128,2.289,-0.124381872,-0.266748594
356,356,2103,-5,16.53301161,0.522257062,c,2,0.434829521,2.413381872,18.74424128,2.103,-0.310381872,-0.266748594
357,357,2505,17.58245649,15.70481885,0.520215251,c,2,0.434829521,2.413381872,18.74424128,2.505,0.091618128,0.938019108
358,358,2394,28.51057668,15.77436099,0.52764554,c,2,0.434829521,2.413381872,18.74424128,2.394,-0.019381872,1.521031247
359,359,2483,17.70637511,16.22922583,0.425525444,c,2,0.434829521,2.413381872,18.74424128,2.483,0.069618128,0.944630132
360,360,2313,36.80906575,16.28016201,0.443575023,c,2,0.434829521,2.413381872,18.74424128,2.313,-0.100381872,1.963753304
361,361,2532,8.370476088,NA,0.377442035,c,3,0.434829521,2.413381872,18.74424128,2.532,0.118618128,0.446562545
362,362,2402,28.35498814,8.370476088,0.506786297,c,3,0.434829521,2.413381872,18.74424128,2.402,-0.011381872,1.512730642
363,363,2311,31.10792288,18.36273211,0.554712409,c,3,0.434829521,2.413381872,18.74424128,2.311,-0.102381872,1.659598936
364,364,2268,-5,22.61112904,0.359107825,c,3,0.434829521,2.413381872,18.74424128,2.268,-0.145381872,-0.266748594
365,365,2298,-5,15.70834678,0.334052219,c,3,0.434829521,2.413381872,18.74424128,2.298,-0.115381872,-0.266748594
366,366,2332,45.28156531,11.56667742,0.323578706,c,3,0.434829521,2.413381872,18.74424128,2.332,-0.081381872,2.415758773
367,367,2356,40.48843564,17.1858254,0.338172436,c,3,0.434829521,2.413381872,18.74424128,2.356,-0.057381872,2.160046653
368,368,2496,8.212643991,20.51476972,0.310908611,c,3,0.434829521,2.413381872,18.74424128,2.496,0.082618128,0.438142247
369,369,2562,3.812746171,18.97700401,0.348308148,c,3,0.434829521,2.413381872,18.74424128,2.562,0.148618128,0.203408936
370,370,2189,-5,17.29208647,0.375498908,c,3,0.434829521,2.413381872,18.74424128,2.189,-0.224381872,-0.266748594
371,371,2178,-5,15.06287782,0.402056925,c,3,0.434829521,2.413381872,18.74424128,2.178,-0.235381872,-0.266748594
372,372,2428,25.87118441,13.23897984,0.389443577,c,3,0.434829521,2.413381872,18.74424128,2.428,0.014618128,1.380220411
373,373,2265,-5,14.29166355,0.493299932,c,3,0.434829521,2.413381872,18.74424128,2.265,-0.148381872,-0.266748594
374,374,2320,33.69671942,12.80768943,0.495894491,c,3,0.434829521,2.413381872,18.74424128,2.32,-0.093381872,1.797710503
375,375,2486,19.10050041,14.299763,0.488576827,c,3,0.434829521,2.413381872,18.74424128,2.486,0.072618128,1.019006324
376,376,2496,18.93135537,14.61981216,0.547392888,c,3,0.434829521,2.413381872,18.74424128,2.496,0.082618128,1.009982484
377,377,2453,23.11050817,14.88928361,0.54091284,c,3,0.434829521,2.413381872,18.74424128,2.453,0.039618128,1.23293911
378,378,2208,-5,15.37288506,0.54401107,c,3,0.434829521,2.413381872,18.74424128,2.208,-0.205381872,-0.266748594
379,379,2254,-5,14.24105811,0.562013331,c,3,0.434829521,2.413381872,18.74424128,2.254,-0.159381872,-0.266748594
380,380,2522,15.84886413,13.22837084,0.522403432,c,3,0.434829521,2.413381872,18.74424128,2.522,0.108618128,0.845532443
381,381,2441,24.50739571,13.35939551,0.475458083,c,3,0.434829521,2.413381872,18.74424128,2.441,0.027618128,1.307462668
382,382,2534,10.49693835,13.89025266,0.41822433,c,3,0.434829521,2.413381872,18.74424128,2.534,0.120618128,0.560008708
383,383,2437,24.90524924,13.7360111,0.502337969,c,3,0.434829521,2.413381872,18.74424128,2.437,0.023618128,1.328688042
384,384,2329,30.29051855,14.22163015,0.568053136,c,3,0.434829521,2.413381872,18.74424128,2.329,-0.084381872,1.615990645
385,385,2348,33.00705773,14.89116717,0.488261629,c,3,0.434829521,2.413381872,18.74424128,2.348,-0.065381872,1.760917246
386,386,2418,25.74038708,15.61580279,0.313686213,c,3,0.434829521,2.413381872,18.74424128,2.418,0.004618128,1.373242411
387,387,2464,15.80811969,16.00520988,0.331800467,c,3,0.434829521,2.413381872,18.74424128,2.464,0.050618128,0.843358739
388,388,2207,-5,15.99791024,0.414905758,c,3,0.434829521,2.413381872,18.74424128,2.207,-0.206381872,-0.266748594
389,389,2433,25.44625813,15.24798487,0.427700224,c,3,0.434829521,2.413381872,18.74424128,2.433,0.019618128,1.357550714
390,390,2502,16.65098663,15.59964947,0.4695647,c,3,0.434829521,2.413381872,18.74424128,2.502,0.088618128,0.888325453
391,391,2223,-5,NA,0.509731463,c,4,0.434829521,2.413381872,18.74424128,2.223,-0.190381872,-0.266748594
392,392,2370,31.48143669,-5,0.491054333,c,4,0.434829521,2.413381872,18.74424128,2.37,-0.043381872,1.679525792
393,393,2352,43.26459621,13.24071834,0.308162262,c,4,0.434829521,2.413381872,18.74424128,2.352,-0.061381872,2.308154039
394,394,2434,21.00231647,23.24867763,0.308052781,c,4,0.434829521,2.413381872,18.74424128,2.434,0.020618128,1.120467676
395,395,2418,26.7668822,22.68708734,0.337675444,c,4,0.434829521,2.413381872,18.74424128,2.418,0.004618128,1.428005637
396,396,2460,17.4557007,23.50304631,0.342844472,c,4,0.434829521,2.413381872,18.74424128,2.46,0.046618128,0.931256722
397,397,2399,31.33137878,22.49515538,0.365969499,c,4,0.434829521,2.413381872,18.74424128,2.399,-0.014381872,1.671520245
398,398,2561,3.251667071,23.75747301,0.336047309,c,4,0.434829521,2.413381872,18.74424128,2.561,0.147618128,0.173475524
399,399,2391,32.82033399,21.19424727,0.287396934,c,4,0.434829521,2.413381872,18.74424128,2.391,-0.022381872,1.750955587
400,400,2447,20.11524079,22.48603468,0.340740839,c,4,0.434829521,2.413381872,18.74424128,2.447,0.033618128,1.073142438
401,401,2284,-5,22.24895529,0.356333137,c,4,0.434829521,2.413381872,18.74424128,2.284,-0.129381872,-0.266748594
402,402,2198,-5,19.77177754,0.370471591,c,4,0.434829521,2.413381872,18.74424128,2.198,-0.215381872,-0.266748594
403,403,2464,18.2456694,17.70746274,0.368305909,c,4,0.434829521,2.413381872,18.74424128,2.464,0.050618128,0.97340133
404,404,2335,38.15405994,17.74886325,0.408824551,c,4,0.434829521,2.413381872,18.74424128,2.335,-0.078381872,2.035508366
405,405,2333,37.70157708,19.2063773,0.417675181,c,4,0.434829521,2.413381872,18.74424128,2.333,-0.080381872,2.011368533
406,406,2514,12.10967851,20.43939062,0.401748241,c,4,0.434829521,2.413381872,18.74424128,2.514,0.100618128,0.646047942
407,407,2173,-5,19.91878361,0.407744846,c,4,0.434829521,2.413381872,18.74424128,2.173,-0.240381872,-0.266748594
408,408,2358,34.90668935,18.45297281,0.433716431,c,4,0.434829521,2.413381872,18.74424128,2.358,-0.055381872,1.862262058
409,409,2298,-5,19.36706818,0.413197843,c,4,0.434829521,2.413381872,18.74424128,2.298,-0.115381872,-0.266748594
410,410,2243,-5,18.0845909,0.309491974,c,4,0.434829521,2.413381872,18.74424128,2.243,-0.170381872,-0.266748594
411,411,2279,-5,16.93036136,0.320049876,c,4,0.434829521,2.413381872,18.74424128,2.279,-0.134381872,-0.266748594
412,412,2497,14.45998507,15.88605844,0.400534515,c,4,0.434829521,2.413381872,18.74424128,2.497,0.083618128,0.771436136
413,413,2494,14.08590023,15.82123692,0.385720094,c,4,0.434829521,2.413381872,18.74424128,2.494,0.080618128,0.751478815
414,414,2314,35.86914001,15.7457875,0.458603516,c,4,0.434829521,2.413381872,18.74424128,2.314,-0.099381872,1.91360853
415,415,2469,18.57980058,16.58426052,0.392870507,c,4,0.434829521,2.413381872,18.74424128,2.469,0.055618128,0.991227135
416,416,2448,23.67611989,16.66408212,0.487836439,c,4,0.434829521,2.413381872,18.74424128,2.448,0.034618128,1.263114337
417,417,2375,31.22122432,16.93377588,0.487675027,c,4,0.434829521,2.413381872,18.74424128,2.375,-0.038381872,1.665643536
418,418,2513,14.03959496,17.46294064,0.437469052,c,4,0.434829521,2.413381872,18.74424128,2.513,0.099618128,0.749008442
419,419,2509,16.58493493,17.34067829,0.49610374,c,4,0.434829521,2.413381872,18.74424128,2.509,0.095618128,0.884801614
420,420,2427,26.10387698,17.31461818,0.489158477,c,4,0.434829521,2.413381872,18.74424128,2.427,0.013618128,1.392634495
421,421,2334,37.48341455,NA,0.420144239,c,5,0.434829521,2.413381872,18.74424128,2.334,-0.079381872,1.999729623
422,422,2349,37.13300995,37.48341455,0.407352238,c,5,0.434829521,2.413381872,18.74424128,2.349,-0.064381872,1.981035636
423,423,2456,20.29096057,37.30821225,0.379023432,c,5,0.434829521,2.413381872,18.74424128,2.456,0.042618128,1.082517039
424,424,2495,15.23218916,31.63579503,0.409784483,c,5,0.434829521,2.413381872,18.74424128,2.495,0.081618128,0.812633007
425,425,2268,-5,27.53489356,0.496810802,c,5,0.434829521,2.413381872,18.74424128,2.268,-0.145381872,-0.266748594
426,426,2439,24.75538518,21.02791485,0.474464495,c,5,0.434829521,2.413381872,18.74424128,2.439,0.025618128,1.320692836
427,427,2194,-5,21.6491599,0.438260078,c,5,0.434829521,2.413381872,18.74424128,2.194,-0.219381872,-0.266748594
428,428,2181,-5,17.84213706,0.429762279,c,5,0.434829521,2.413381872,18.74424128,2.181,-0.232381872,-0.266748594
429,429,2480,19.6245776,14.98686993,0.47800069,c,5,0.434829521,2.413381872,18.74424128,2.48,0.066618128,1.046965695
430,430,2523,13.89642483,15.50217078,0.463647609,c,5,0.434829521,2.413381872,18.74424128,2.523,0.109618128,0.741370356
431,431,2041,-5,15.34159618,0.400534515,c,5,0.434829521,2.413381872,18.74424128,2.041,-0.372381872,-0.266748594
432,432,2518,14.15928654,13.49236017,0.455152668,c,5,0.434829521,2.413381872,18.74424128,2.518,0.104618128,0.755393954
433,433,2567,10.81343404,13.54793736,0.503084611,c,5,0.434829521,2.413381872,18.74424128,2.567,0.153618128,0.576893664
434,434,2483,14.96861383,13.33759096,0.370740003,c,5,0.434829521,2.413381872,18.74424128,2.483,0.069618128,0.798571338
