,X,latency,values.getpoints,values.rad,id,block,optimalt,optimalp,time,timesensitivity,indexp
54,54,2328,22.16395536,0.893409888,a,2,2.487476409,15.88766031,2.328,-0.159476409,1.395042122
55,55,2469,19.33679264,0.891020814,a,2,2.487476409,15.88766031,2.469,-0.018476409,1.217095045
56,56,2394,21.3043433,0.886352493,a,2,2.487476409,15.88766031,2.394,-0.093476409,1.340936481
57,57,2522,17.46511599,0.889669775,a,2,2.487476409,15.88766031,2.522,0.034523591,1.099288105
58,58,2228,-5,0.87134777,a,2,2.487476409,15.88766031,2.228,-0.259476409,-0.314709649
59,59,2310,22.23855658,0.878652079,a,2,2.487476409,15.88766031,2.31,-0.177476409,1.399737667
60,60,2542,16.68677441,0.879645479,a,2,2.487476409,15.88766031,2.542,0.054523591,1.050297784
61,61,2266,-5,0.877304415,a,3,2.487476409,15.88766031,2.266,-0.221476409,-0.314709649
62,62,2462,19.55815166,0.883672117,a,3,2.487476409,15.88766031,2.462,-0.025476409,1.231027809
63,63,2368,21.74976377,0.876491514,a,3,2.487476409,15.88766031,2.368,-0.119476409,1.368972104
64,64,2530,17.15760481,0.879645479,a,3,2.487476409,15.88766031,2.53,0.042523591,1.079932758
65,65,2483,18.87428229,0.869597596,a,3,2.487476409,15.88766031,2.483,-0.004476409,1.187983751
66,66,2174,-5,0.879459398,a,3,2.487476409,15.88766031,2.174,-0.313476409,-0.314709649
67,67,2172,-5,0.872555438,a,3,2.487476409,15.88766031,2.172,-0.315476409,-0.314709649
68,68,2439,20.23476564,0.870764761,a,3,2.487476409,15.88766031,2.439,-0.048476409,1.273615199
69,69,NA,NA,NA,a,3,2.487476409,15.88766031,NA,NA,NA
70,70,2047,-5,0.875103852,a,3,2.487476409,15.88766031,2.047,-0.440476409,-0.314709649
71,71,2457,19.71200389,0.871603737,a,3,2.487476409,15.88766031,2.457,-0.030476409,1.240711565
72,72,2349,21.98858904,0.872803762,a,3,2.487476409,15.88766031,2.349,-0.138476409,1.384004228
73,73,2303,22.24850051,0.875103852,a,3,2.487476409,15.88766031,2.303,-0.184476409,1.400363557
74,74,2418,20.7784331,0.884310958,a,3,2.487476409,15.88766031,2.418,-0.069476409,1.307834678
75,75,2436,20.31694168,0.872250358,a,3,2.487476409,15.88766031,2.436,-0.051476409,1.278787517
76,76,2499,18.31598853,0.864182124,a,3,2.487476409,15.88766031,2.499,0.011523591,1.152843664
77,77,2302,22.24904701,0.879645479,a,3,2.487476409,15.88766031,2.302,-0.185476409,1.400397955
78,78,2162,-5,0.876058051,a,3,2.487476409,15.88766031,2.162,-0.325476409,-0.314709649
79,79,2489,18.66845711,0.862990063,a,3,2.487476409,15.88766031,2.489,0.001523591,1.175028717
80,80,2286,-5,0.892333317,a,3,2.487476409,15.88766031,2.286,-0.201476409,-0.314709649
81,81,2326,22.17571784,0.896055385,a,3,2.487476409,15.88766031,2.326,-0.161476409,1.395782476
82,82,2422,20.68067043,0.881705049,a,3,2.487476409,15.88766031,2.422,-0.065476409,1.301681307
83,83,2395,21.28457173,0.888278484,a,3,2.487476409,15.88766031,2.395,-0.092476409,1.33969202
84,84,2258,-5,0.902665865,a,3,2.487476409,15.88766031,2.258,-0.229476409,-0.314709649
85,85,2525,17.35043717,0.871060591,a,3,2.487476409,15.88766031,2.525,0.037523591,1.092069998
86,86,2287,-5,0.885350504,a,3,2.487476409,15.88766031,2.287,-0.200476409,-0.314709649
87,87,2511,17.87859708,0.876058051,a,3,2.487476409,15.88766031,2.511,0.023523591,1.125313402
88,88,2505,18.09917198,0.866302263,a,3,2.487476409,15.88766031,2.505,0.017523591,1.139196812
89,89,2533,17.04092633,0.876557551,a,3,2.487476409,15.88766031,2.533,0.045523591,1.072588789
90,90,2427,20.55456922,0.879269049,a,3,2.487476409,15.88766031,2.427,-0.060476409,1.293744253
91,91,2497,18.38739103,0.875225065,b,1,2.458359207,17.84593853,2.497,0.038640793,1.030340377
92,92,2513,17.8042716,0.896565849,b,1,2.458359207,17.84593853,2.513,0.054640793,0.997665187
93,93,2411,20.9427076,0.87377495,b,1,2.458359207,17.84593853,2.411,-0.047359207,1.173527947
94,94,2511,17.87859708,0.878393404,b,1,2.458359207,17.84593853,2.511,0.052640793,1.001830027
95,95,2376,21.62702227,0.882350102,b,1,2.458359207,17.84593853,2.376,-0.082359207,1.211873628
96,96,2493,18.52884744,0.894298946,b,1,2.458359207,17.84593853,2.493,0.034640793,1.038266909
97,97,2350,21.97789752,0.863669304,b,1,2.458359207,17.84593853,2.35,-0.108359207,1.231534978
98,98,2503,18.17187163,0.887288486,b,1,2.458359207,17.84593853,2.503,0.044640793,1.018263713
99,99,2247,-5,0.865118656,b,1,2.458359207,17.84593853,2.247,-0.211359207,-0.280175794
100,100,2461,19.58921067,0.88559065,b,1,2.458359207,17.84593853,2.461,0.002640793,1.097684531
101,101,2261,-5,0.879966189,b,1,2.458359207,17.84593853,2.261,-0.197359207,-0.280175794
102,102,2191,-5,0.879853099,b,1,2.458359207,17.84593853,2.191,-0.267359207,-0.280175794
103,103,2356,21.90933643,0.87235779,b,1,2.458359207,17.84593853,2.356,-0.102359207,1.227693147
104,104,2427,20.55456922,0.880005399,b,1,2.458359207,17.84593853,2.427,-0.031359207,1.151778551
105,105,2405,21.07646993,0.88092958,b,1,2.458359207,17.84593853,2.405,-0.053359207,1.18102334
106,106,2496,18.42292507,0.871916335,b,1,2.458359207,17.84593853,2.496,0.037640793,1.032331532
107,107,2262,-5,0.863364797,b,1,2.458359207,17.84593853,2.262,-0.196359207,-0.280175794
108,108,2258,-5,0.864597234,b,1,2.458359207,17.84593853,2.258,-0.200359207,-0.280175794
109,109,2471,19.27230435,0.875563979,b,1,2.458359207,17.84593853,2.471,0.012640793,1.079926635
110,110,2261,-5,0.886574352,b,1,2.458359207,17.84593853,2.261,-0.197359207,-0.280175794
111,111,2425,20.60552453,0.878796519,b,1,2.458359207,17.84593853,2.425,-0.033359207,1.15463384
112,112,2280,-5,0.883125071,b,1,2.458359207,17.84593853,2.28,-0.178359207,-0.280175794
113,113,2494,18.49365419,0.889347827,b,1,2.458359207,17.84593853,2.494,0.035640793,1.03629485
114,114,2395,21.28457173,0.888479772,b,1,2.458359207,17.84593853,2.395,-0.063359207,1.192684358
115,115,2400,21.18286667,0.876542782,b,1,2.458359207,17.84593853,2.4,-0.058359207,1.186985298
116,116,2505,18.09917198,0.88034987,b,1,2.458359207,17.84593853,2.505,0.046640793,1.014189977
117,117,2417,20.80243491,0.896055385,b,1,2.458359207,17.84593853,2.417,-0.041359207,1.165667744
118,118,2446,20.03742009,0.874113474,b,1,2.458359207,17.84593853,2.446,-0.012359207,1.122800017
119,119,2404,21.09812102,0.880614981,b,1,2.458359207,17.84593853,2.404,-0.054359207,1.182236562
120,120,2503,18.17187163,0.887316531,b,1,2.458359207,17.84593853,2.503,0.044640793,1.018263713
121,121,2524,17.38875037,0.883443441,b,2,2.458359207,17.84593853,2.524,0.065640793,0.974381389
122,122,2253,-5,0.873488683,b,2,2.458359207,17.84593853,2.253,-0.205359207,-0.280175794
123,123,2222,-5,0.893014031,b,2,2.458359207,17.84593853,2.222,-0.236359207,-0.280175794
124,124,2395,21.28457173,0.891382521,b,2,2.458359207,17.84593853,2.395,-0.063359207,1.192684358
125,125,2481,18.94190481,0.865869175,b,2,2.458359207,17.84593853,2.481,0.022640793,1.061412645
126,126,2455,19.77252319,0.87504488,b,2,2.458359207,17.84593853,2.455,-0.003359207,1.107956477
127,127,2459,19.65089751,0.865869175,b,2,2.458359207,17.84593853,2.459,0.000640793,1.101141163
128,128,2376,21.62702227,0.870751781,b,2,2.458359207,17.84593853,2.376,-0.082359207,1.211873628
129,129,2404,21.09812102,0.867629891,b,2,2.458359207,17.84593853,2.404,-0.054359207,1.182236562
130,130,2358,21.88481004,0.878089536,b,2,2.458359207,17.84593853,2.358,-0.100359207,1.226318807
131,131,2465,19.46412231,0.887087015,b,2,2.458359207,17.84593853,2.465,0.006640793,1.090675185
132,132,2288,-5,0.883125071,b,2,2.458359207,17.84593853,2.288,-0.170359207,-0.280175794
133,133,2316,22.2215202,0.89223618,b,2,2.458359207,17.84593853,2.316,-0.142359207,1.245186414
134,134,2369,21.73513049,0.884270426,b,2,2.458359207,17.84593853,2.369,-0.089359207,1.217931489
135,135,2240,-5,0.883125071,b,2,2.458359207,17.84593853,2.24,-0.218359207,-0.280175794
136,136,2476,19.10873711,0.872015627,b,2,2.458359207,17.84593853,2.476,0.017640793,1.070761119
137,137,2482,18.90815621,0.89725803,b,2,2.458359207,17.84593853,2.482,0.023640793,1.059521536
138,138,2411,20.9427076,0.883527566,b,2,2.458359207,17.84593853,2.411,-0.047359207,1.173527947
139,139,2504,18.13557447,0.900173008,b,2,2.458359207,17.84593853,2.504,0.045640793,1.016229796
140,140,2412,20.91977716,0.880228555,b,2,2.458359207,17.84593853,2.412,-0.046359207,1.172243036
141,141,2319,22.21006075,0.884548413,b,2,2.458359207,17.84593853,2.319,-0.139359207,1.244544282
142,142,2193,-5,0.878534519,b,2,2.458359207,17.84593853,2.193,-0.265359207,-0.280175794
143,143,2364,21.80625285,0.876058051,b,2,2.458359207,17.84593853,2.364,-0.094359207,1.221916842
144,144,2515,17.72955831,0.882390163,b,2,2.458359207,17.84593853,2.515,0.056640793,0.993478616
145,145,2263,-5,0.887894863,b,2,2.458359207,17.84593853,2.263,-0.195359207,-0.280175794
146,146,2491,18.59888675,0.867629891,b,2,2.458359207,17.84593853,2.491,0.032640793,1.042191573
147,147,2487,18.73755128,0.865440689,b,2,2.458359207,17.84593853,2.487,0.028640793,1.049961662
148,148,2359,21.87223479,0.887087015,b,2,2.458359207,17.84593853,2.359,-0.099359207,1.22561415
149,149,2348,21.99906962,0.872501155,b,2,2.458359207,17.84593853,2.348,-0.110359207,1.23272136
150,150,2486,18.77191754,0.887939621,b,2,2.458359207,17.84593853,2.486,0.027640793,1.051887381
151,151,2226,-5,0.887405081,b,3,2.458359207,17.84593853,2.226,-0.232359207,-0.280175794
152,152,2402,21.1408668,0.882527461,b,3,2.458359207,17.84593853,2.402,-0.056359207,1.184631829
153,153,2390,21.38151251,0.864832658,b,3,2.458359207,17.84593853,2.39,-0.068359207,1.19811645
154,154,2315,22.22490459,0.87134777,b,3,2.458359207,17.84593853,2.315,-0.143359207,1.245376059
155,155,2377,21.61077286,0.870618394,b,3,2.458359207,17.84593853,2.377,-0.081359207,1.21096309
156,156,2335,22.11598994,0.890825915,b,3,2.458359207,17.84593853,2.335,-0.123359207,1.239273009
157,157,2332,22.13783885,0.874169479,b,3,2.458359207,17.84593853,2.332,-0.126359207,1.240497316
158,158,2460,19.62012624,0.868317518,b,3,2.458359207,17.84593853,2.46,0.001640793,1.09941689
159,159,2285,-5,0.87235779,b,3,2.458359207,17.84593853,2.285,-0.173359207,-0.280175794
160,160,2271,-5,0.897201516,b,3,2.458359207,17.84593853,2.271,-0.187359207,-0.280175794
161,161,2437,20.28971201,0.880851878,b,3,2.458359207,17.84593853,2.437,-0.021359207,1.136937235
162,162,2259,-5,0.86451655,b,3,2.458359207,17.84593853,2.259,-0.199359207,-0.280175794
163,163,2344,22.03887644,0.892306072,b,3,2.458359207,17.84593853,2.344,-0.114359207,1.234951942
164,164,2472,19.23985735,0.894452822,b,3,2.458359207,17.84593853,2.472,0.013640793,1.078108462
165,165,2398,21.22411583,0.885540525,b,3,2.458359207,17.84593853,2.398,-0.060359207,1.189296702
166,166,2513,17.8042716,0.881398454,b,3,2.458359207,17.84593853,2.513,0.054640793,0.997665187
167,167,2250,-5,0.887795661,b,3,2.458359207,17.84593853,2.25,-0.208359207,-0.280175794
168,168,2394,21.3043433,0.891174729,b,3,2.458359207,17.84593853,2.394,-0.064359207,1.193792261
169,169,2504,18.13557447,0.895477684,b,3,2.458359207,17.84593853,2.504,0.045640793,1.016229796
170,170,2273,-5,0.871603737,b,3,2.458359207,17.84593853,2.273,-0.185359207,-0.280175794
171,171,2318,22.21409816,0.897126048,b,3,2.458359207,17.84593853,2.318,-0.140359207,1.244770519
172,172,2349,21.98858904,0.873709534,b,3,2.458359207,17.84593853,2.349,-0.109359207,1.232134079
173,173,2295,-5,0.894379408,b,3,2.458359207,17.84593853,2.295,-0.163359207,-0.280175794
174,174,2368,21.74976377,0.881871939,b,3,2.458359207,17.84593853,2.368,-0.090359207,1.218751467
175,175,2405,21.07646993,0.862936632,b,3,2.458359207,17.84593853,2.405,-0.053359207,1.18102334
176,176,2463,19.52695003,0.883125071,b,3,2.458359207,17.84593853,2.463,0.004640793,1.094195746
177,177,2438,20.26231974,0.880240377,b,3,2.458359207,17.84593853,2.438,-0.020359207,1.135402305
178,178,2204,-5,0.862936632,b,3,2.458359207,17.84593853,2.204,-0.254359207,-0.280175794
179,179,2184,-5,0.884574205,b,3,2.458359207,17.84593853,2.184,-0.274359207,-0.280175794
180,180,2375,21.64307125,0.864115578,b,3,2.458359207,17.84593853,2.375,-0.083359207,1.212772935
181,181,2265,-5,0.868195989,c,1,2.499133398,15.01698286,2.265,-0.234133398,-0.332956363
182,182,1638,-5,0.878693785,c,1,2.499133398,15.01698286,1.638,-0.861133398,-0.332956363
183,183,1869,-5,0.885935248,c,1,2.499133398,15.01698286,1.869,-0.630133398,-0.332956363
184,184,2372,21.690011,0.889987498,c,1,2.499133398,15.01698286,2.372,-0.127133398,1.444365436
185,185,1828,-5,0.86830226,c,1,2.499133398,15.01698286,1.828,-0.671133398,-0.332956363
186,186,2494,18.49365419,0.880851878,c,1,2.499133398,15.01698286,2.494,-0.005133398,1.231515968
187,187,2411,20.9427076,0.876491514,c,1,2.499133398,15.01698286,2.411,-0.088133398,1.394601552
188,188,2156,-5,0.876058051,c,1,2.499133398,15.01698286,2.156,-0.343133398,-0.332956363
189,189,2417,20.80243491,0.893831931,c,1,2.499133398,15.01698286,2.417,-0.082133398,1.385260615
190,190,2355,21.92128685,0.884837089,c,1,2.499133398,15.01698286,2.355,-0.144133398,1.459766389
191,191,2307,22.244129,0.893225737,c,1,2.499133398,15.01698286,2.307,-0.192133398,1.481264859
192,192,1994,-5,0.880478454,c,1,2.499133398,15.01698286,1.994,-0.505133398,-0.332956363
193,193,2240,-5,0.861779887,c,1,2.499133398,15.01698286,2.24,-0.259133398,-0.332956363
194,194,2329,22.1577499,0.877004572,c,1,2.499133398,15.01698286,2.329,-0.170133398,1.475512765
195,195,2273,-5,0.873058916,c,1,2.499133398,15.01698286,2.273,-0.226133398,-0.332956363
196,196,1944,-5,0.863451558,c,1,2.499133398,15.01698286,1.944,-0.555133398,-0.332956363
197,197,2159,-5,0.881871939,c,1,2.499133398,15.01698286,2.159,-0.340133398,-0.332956363
198,198,2236,-5,0.879853099,c,1,2.499133398,15.01698286,2.236,-0.263133398,-0.332956363
199,199,2369,21.73513049,0.892333317,c,1,2.499133398,15.01698286,2.369,-0.130133398,1.447370001
200,200,2504,18.13557447,0.872501155,c,1,2.499133398,15.01698286,2.504,0.004866602,1.207670984
201,201,2192,-5,0.871208428,c,1,2.499133398,15.01698286,2.192,-0.307133398,-0.332956363
202,202,2431,20.450625,0.886574352,c,1,2.499133398,15.01698286,2.431,-0.068133398,1.361833145
203,203,2027,-5,0.863325678,c,1,2.499133398,15.01698286,2.027,-0.472133398,-0.332956363
204,204,2305,22.2467518,0.890147827,c,1,2.499133398,15.01698286,2.305,-0.194133398,1.481439515
205,205,2335,22.11598994,0.878052464,c,1,2.499133398,15.01698286,2.335,-0.164133398,1.472731916
206,206,2211,-5,0.876952905,c,1,2.499133398,15.01698286,2.211,-0.288133398,-0.332956363
207,207,2195,-5,0.877406971,c,1,2.499133398,15.01698286,2.195,-0.304133398,-0.332956363
208,208,2398,21.22411583,0.873332024,c,1,2.499133398,15.01698286,2.398,-0.101133398,1.413340884
209,209,2235,-5,0.872459326,c,1,2.499133398,15.01698286,2.235,-0.264133398,-0.332956363
210,210,2531,17.11879168,0.868330932,c,1,2.499133398,15.01698286,2.531,0.031866602,1.139962124
211,211,2082,-5,0.882048992,c,2,2.499133398,15.01698286,2.082,-0.417133398,-0.332956363
212,212,2348,21.99906962,0.86492162,c,2,2.499133398,15.01698286,2.348,-0.151133398,1.464946043
213,213,2163,-5,0.870351352,c,2,2.499133398,15.01698286,2.163,-0.336133398,-0.332956363
214,214,2321,22.2013337,0.876058051,c,2,2.499133398,15.01698286,2.321,-0.178133398,1.478415066
215,215,2508,17.9893418,0.873709534,c,2,2.499133398,15.01698286,2.508,0.008866602,1.197933165
216,216,2532,17.07989854,0.879902543,c,2,2.499133398,15.01698286,2.532,0.032866602,1.13737218
217,217,2518,17.61677761,0.878267503,c,2,2.499133398,15.01698286,2.518,0.018866602,1.173123641
218,218,2236,-5,0.867832015,c,2,2.499133398,15.01698286,2.236,-0.263133398,-0.332956363
219,219,2356,21.90933643,0.868539395,c,2,2.499133398,15.01698286,2.356,-0.143133398,1.458970596
220,220,2223,-5,0.87297843,c,2,2.499133398,15.01698286,2.223,-0.276133398,-0.332956363
221,221,2419,20.75425506,0.866666738,c,2,2.499133398,15.01698286,2.419,-0.080133398,1.382052257
222,222,2477,19.07562836,0.906628168,c,2,2.499133398,15.01698286,2.477,-0.022133398,1.270270369
223,223,2205,-5,0.871046703,c,2,2.499133398,15.01698286,2.205,-0.294133398,-0.332956363
224,224,2497,18.38739103,0.879361484,c,2,2.499133398,15.01698286,2.497,-0.002133398,1.224439769
225,225,2218,-5,0.891695739,c,2,2.499133398,15.01698286,2.218,-0.281133398,-0.332956363
226,226,2493,18.52884744,0.885066816,c,2,2.499133398,15.01698286,2.493,-0.006133398,1.233859532
227,227,2156,-5,0.882715109,c,2,2.499133398,15.01698286,2.156,-0.343133398,-0.332956363
228,228,2487,18.73755128,0.885564328,c,2,2.499133398,15.01698286,2.487,-0.012133398,1.247757386
229,229,2119,-5,0.858762913,c,2,2.499133398,15.01698286,2.119,-0.380133398,-0.332956363
230,230,2339,22.0838537,0.889875688,c,2,2.499133398,15.01698286,2.339,-0.160133398,1.470591923
231,231,2370,21.72029364,0.874712156,c,2,2.499133398,15.01698286,2.37,-0.129133398,1.446381996
232,232,2313,22.23101965,0.872136502,c,2,2.499133398,15.01698286,2.313,-0.186133398,1.480391891
233,233,2256,-5,0.878393404,c,2,2.499133398,15.01698286,2.256,-0.243133398,-0.332956363
234,234,2312,22.23375013,0.877485262,c,2,2.499133398,15.01698286,2.312,-0.187133398,1.480573717
235,235,2192,-5,0.871603737,c,2,2.499133398,15.01698286,2.192,-0.307133398,-0.332956363
236,236,2296,-5,0.880679866,c,2,2.499133398,15.01698286,2.296,-0.203133398,-0.332956363
237,237,2371,21.70525367,0.875156338,c,2,2.499133398,15.01698286,2.371,-0.128133398,1.445380465
238,238,2368,21.74976377,0.864023621,c,2,2.499133398,15.01698286,2.368,-0.131133398,1.448344449
239,239,2456,19.74233734,0.882207453,c,2,2.499133398,15.01698286,2.456,-0.043133398,1.314667369
240,240,2358,21.88481004,0.878611671,c,2,2.499133398,15.01698286,2.358,-0.141133398,1.457337352
241,241,2367,21.76419306,0.881207818,c,3,2.499133398,15.01698286,2.367,-0.132133398,1.449305314
242,242,2004,-5,0.885321334,c,3,2.499133398,15.01698286,2.004,-0.495133398,-0.332956363
243,243,2279,-5,0.894255746,c,3,2.499133398,15.01698286,2.279,-0.220133398,-0.332956363
244,244,2412,20.91977716,0.876058051,c,3,2.499133398,15.01698286,2.412,-0.087133398,1.393074585
245,245,2463,19.52695003,0.886018743,c,3,2.499133398,15.01698286,2.463,-0.036133398,1.300324453
246,246,2383,21.50909403,0.882390163,c,3,2.499133398,15.01698286,2.383,-0.116133398,1.432317945
247,247,2477,19.07562836,0.875578434,c,3,2.499133398,15.01698286,2.477,-0.022133398,1.270270369
248,248,2489,18.66845711,0.874222348,c,3,2.499133398,15.01698286,2.489,-0.010133398,1.243156317
249,249,2556,16.12491681,0.886744667,c,3,2.499133398,15.01698286,2.556,0.056866602,1.073778732
250,250,2193,-5,0.877273609,c,3,2.499133398,15.01698286,2.193,-0.306133398,-0.332956363
251,251,2213,-5,0.890037403,c,3,2.499133398,15.01698286,2.213,-0.286133398,-0.332956363
252,252,2469,19.33679264,0.862170055,c,3,2.499133398,15.01698286,2.469,-0.030133398,1.287661631
253,253,2383,21.50909403,0.876503287,c,3,2.499133398,15.01698286,2.383,-0.116133398,1.432317945
254,254,2515,17.72955831,0.888644192,c,3,2.499133398,15.01698286,2.515,0.015866602,1.180633851
255,255,2507,18.02605472,0.869134751,c,3,2.499133398,15.01698286,2.507,0.007866602,1.200377925
256,256,2449,19.95049322,0.888307892,c,3,2.499133398,15.01698286,2.449,-0.050133398,1.328528734
257,257,2084,-5,0.875156338,c,3,2.499133398,15.01698286,2.084,-0.415133398,-0.332956363
258,258,2262,-5,0.883550024,c,3,2.499133398,15.01698286,2.262,-0.237133398,-0.332956363
259,259,2375,21.64307125,0.869034935,c,3,2.499133398,15.01698286,2.375,-0.124133398,1.441239659
260,260,2414,20.87337629,0.880213871,c,3,2.499133398,15.01698286,2.414,-0.085133398,1.389984692
261,261,2483,18.87428229,0.859056013,c,3,2.499133398,15.01698286,2.483,-0.016133398,1.256862478
262,262,2337,22.10035026,0.862170055,c,3,2.499133398,15.01698286,2.337,-0.162133398,1.47169045
263,263,2357,21.89717737,0.892677019,c,3,2.499133398,15.01698286,2.357,-0.142133398,1.458160908
264,264,2211,-5,0.877032709,c,3,2.499133398,15.01698286,2.211,-0.288133398,-0.332956363
265,265,2434,20.37091026,0.87832871,c,3,2.499133398,15.01698286,2.434,-0.065133398,1.356524839
266,266,2434,20.37091026,0.868947059,c,3,2.499133398,15.01698286,2.434,-0.065133398,1.356524839
267,267,2429,20.50293413,0.886501535,c,3,2.499133398,15.01698286,2.429,-0.070133398,1.365316477
268,268,2077,-5,0.864115578,c,3,2.499133398,15.01698286,2.077,-0.422133398,-0.332956363
269,269,2497,18.38739103,0.881359206,c,3,2.499133398,15.01698286,2.497,-0.002133398,1.224439769
270,270,2451,19.89177435,0.867266051,c,3,2.499133398,15.01698286,2.451,-0.048133398,1.324618569
271,271,2133,-5,0.88072588,d,1,2.481821529,16.29411699,2.133,-0.348821529,-0.306859218
