trialnum,latency,getpoints,averagepoint,rad,totalpoint,participants,block,time,indexp,timesensitivity,optimaldeg,optimalt,optimalp
76,2505,18.63596074,18.33510796,0.773233313,1283.990132,f,3,2.505,0.855414945,0.11443498,20.54186167,2.39056502,21.78587227
77,2474,17.29205815,18.35391126,0.384169364,1301.28219,f,3,2.474,0.793728061,0.08343498,20.54186167,2.39056502,21.78587227
78,2516,17.34620858,18.29144931,0.570675082,1318.628399,f,3,2.516,0.796213636,0.12543498,20.54186167,2.39056502,21.78587227
79,2511,17.73575612,18.23893594,0.565744481,1336.364155,f,3,2.511,0.814094377,0.12043498,20.54186167,2.39056502,21.78587227
80,NA,NA,NA,NA,NA,f,3,NA,NA,NA,NA,NA,NA
81,2476,20.97243852,17.8055559,0.572966143,1367.411108,f,3,2.476,0.962662328,0.08543498,20.54186167,2.39056502,21.78587227
82,2324,29.98203853,17.95635984,0.578524214,1397.393147,f,3,2.324,1.376214739,-0.06656502,20.54186167,2.39056502,21.78587227
83,2211,-5,18.5029816,0.319590731,1392.393147,f,3,2.211,-0.229506532,-0.17956502,20.54186167,2.39056502,21.78587227
84,2510,12.43138286,17.48111283,0.397770849,1404.82453,f,3,2.51,0.570616715,0.11943498,20.54186167,2.39056502,21.78587227
85,2543,14.1752384,17.27070742,0.53816556,1418.999768,f,3,2.543,0.650661962,0.15243498,20.54186167,2.39056502,21.78587227
86,2455,22.90018206,17.14688866,0.547863532,1441.89995,f,3,2.455,1.051148275,0.06443498,20.54186167,2.39056502,21.78587227
87,2492,19.25947591,17.36816917,0.541504099,1461.159426,f,3,2.492,0.884035106,0.10143498,20.54186167,2.39056502,21.78587227
88,2457,22.72725908,17.43821757,0.5389765,1483.886685,f,3,2.457,1.043210884,0.06643498,20.54186167,2.39056502,21.78587227
89,2501,18.56487438,17.62711191,0.557256584,1502.45156,f,3,2.501,0.852151989,0.11043498,20.54186167,2.39056502,21.78587227
90,2530,15.80716254,17.65944855,0.555907129,1518.258722,f,3,2.53,0.725569412,0.13943498,20.54186167,2.39056502,21.78587227
91,2472,21.3241925,nan,0.582666475,1539.582915,f,4,2.472,0.978808295,0.08143498,20.54186167,2.39056502,21.78587227
92,2533,14.65153579,21.3241925,0.51956505,1554.23445,f,4,2.533,0.672524635,0.14243498,20.54186167,2.39056502,21.78587227
93,2494,19.45884872,17.98786414,0.588002604,1573.693299,f,4,2.494,0.893186579,0.10343498,20.54186167,2.39056502,21.78587227
94,2505,18.25464018,18.47819233,0.562797858,1591.947939,f,4,2.505,0.837911834,0.11443498,20.54186167,2.39056502,21.78587227
95,2510,15.86034453,18.4223043,0.475381099,1607.808284,f,4,2.51,0.728010535,0.11943498,20.54186167,2.39056502,21.78587227
96,2405,27.85412407,17.90991234,0.517341876,1635.662408,f,4,2.405,1.278540686,0.01443498,20.54186167,2.39056502,21.78587227
97,2515,7.212673927,19.56728096,0.330678889,1642.875082,f,4,2.515,0.331071156,0.12443498,20.54186167,2.39056502,21.78587227
98,2487,15.88859896,17.8023371,0.398522446,1658.763681,f,4,2.487,0.72930745,0.09643498,20.54186167,2.39056502,21.78587227
99,2400,30.84252521,17.56311983,0.39479112,1689.606206,f,4,2.4,1.415712202,0.00943498,20.54186167,2.39056502,21.78587227
100,2390,31.67590603,19.03860932,0.425691164,1721.282112,f,4,2.39,1.453965471,-0.00056502,20.54186167,2.39056502,21.78587227
101,2341,35.75990235,20.30233899,0.441847297,1757.042014,f,4,2.341,1.641426237,-0.04956502,20.54186167,2.39056502,21.78587227
102,2501,0.479628816,21.70757202,0.206474428,1757.521643,f,4,2.501,0.022015589,0.11043498,20.54186167,2.39056502,21.78587227
103,2217,-5,19.93857676,0.371517855,1752.521643,f,4,2.217,-0.229506532,-0.17356502,20.54186167,2.39056502,21.78587227
104,2222,-5,18.0202247,0.369102737,1747.521643,f,4,2.222,-0.229506532,-0.16856502,20.54186167,2.39056502,21.78587227
105,2200,-5,16.37592293,0.314343282,1742.521643,f,4,2.2,-0.229506532,-0.19056502,20.54186167,2.39056502,21.78587227
106,2499,13.21420025,14.9508614,0.383984624,1755.735843,f,4,2.499,0.606549056,0.10843498,20.54186167,2.39056502,21.78587227
107,2506,18.33752005,14.84232008,0.578458885,1774.073363,f,4,2.506,0.841716128,0.11543498,20.54186167,2.39056502,21.78587227
108,2515,17.48099897,15.04792008,0.573947304,1791.554362,f,4,2.515,0.802400691,0.12443498,20.54186167,2.39056502,21.78587227
109,2193,-5,15.18309113,0.314541616,1786.554362,f,4,2.193,-0.229506532,-0.19756502,20.54186167,2.39056502,21.78587227
110,2507,18.29748675,14.12082318,0.583302286,1804.851849,f,4,2.507,0.839878547,0.11643498,20.54186167,2.39056502,21.78587227
111,2535,15.34058486,14.32965636,0.555755721,1820.192434,f,4,2.535,0.704152887,0.14443498,20.54186167,2.39056502,21.78587227
112,2475,9.707485302,14.37779581,0.289724895,1829.899919,f,4,2.475,0.445586258,0.08443498,20.54186167,2.39056502,21.78587227
113,2485,19.97080621,14.16550897,0.542690503,1849.870726,f,4,2.485,0.916686096,0.09443498,20.54186167,2.39056502,21.78587227
114,2517,17.96594741,14.41791319,0.80041205,1867.836673,f,4,2.517,0.824660458,0.12643498,20.54186167,2.39056502,21.78587227
115,2517,16.66259296,14.56574795,0.536111245,1884.499266,f,4,2.517,0.764834786,0.12643498,20.54186167,2.39056502,21.78587227
116,2399,31.37274002,14.64962175,0.358504004,1915.872006,f,4,2.399,1.440049755,0.00843498,20.54186167,2.39056502,21.78587227
117,2515,12.8931756,15.29281861,0.418859654,1928.765182,f,4,2.515,0.591813605,0.12443498,20.54186167,2.39056502,21.78587227
118,2424,26.80260645,15.20394294,0.437177215,1955.567788,f,4,2.424,1.230274653,0.03343498,20.54186167,2.39056502,21.78587227
119,2418,27.75709878,15.61818093,0.414506875,1983.324887,f,4,2.418,1.274087098,0.02743498,20.54186167,2.39056502,21.78587227
120,2534,10.97773079,16.0367643,0.427518758,1994.302618,f,4,2.534,0.503892185,0.14343498,20.54186167,2.39056502,21.78587227
121,2450,23.42784219,nan,0.532745054,2017.73046,f,5,2.45,1.075368565,0.05943498,20.54186167,2.39056502,21.78587227
122,2361,36.28859636,23.42784219,0.399975405,2054.019056,f,5,2.361,1.665693983,-0.02956502,20.54186167,2.39056502,21.78587227
123,2434,24.79171187,29.85821928,0.390883363,2078.810768,f,5,2.434,1.137971965,0.04343498,20.54186167,2.39056502,21.78587227
124,2270,-5,28.16938348,0.529127634,2073.810768,f,5,2.27,-0.229506532,-0.12056502,20.54186167,2.39056502,21.78587227
125,2587,10.74990853,19.87703761,0.552841222,2084.560677,f,5,2.587,0.493434846,0.19643498,20.54186167,2.39056502,21.78587227
126,2485,17.51443384,18.05161179,0.428216685,2102.07511,f,5,2.485,0.803935396,0.09443498,20.54186167,2.39056502,21.78587227
127,2489,16.57511854,17.96208213,0.419612446,2118.650229,f,5,2.489,0.760819596,0.09843498,20.54186167,2.39056502,21.78587227
128,2485,13.02072546,17.76394448,0.347436604,2131.670954,f,5,2.485,0.59766831,0.09443498,20.54186167,2.39056502,21.78587227
129,2456,20.51015334,17.1710421,0.384114609,2152.181108,f,5,2.456,0.941442834,0.06543498,20.54186167,2.39056502,21.78587227
130,2495,12.52306853,17.54205446,0.36366859,2164.704176,f,5,2.495,0.574825207,0.10443498,20.54186167,2.39056502,21.78587227
131,2186,-5,17.04015587,0.427160447,2159.704176,f,5,2.186,-0.229506532,-0.20456502,20.54186167,2.39056502,21.78587227
132,2383,34.29056641,15.03650533,0.369806396,2193.994743,f,5,2.383,1.573981798,-0.00756502,20.54186167,2.39056502,21.78587227
133,2535,15.71461844,16.64101042,0.57480827,2209.709361,f,5,2.535,0.721321517,0.14443498,20.54186167,2.39056502,21.78587227
134,2503,15.24379494,16.5697495,0.43478025,2224.953156,f,5,2.503,0.699710103,0.11243498,20.54186167,2.39056502,21.78587227
135,2494,17.37687703,16.47503846,0.460242401,2242.330033,f,5,2.494,0.797621358,0.10343498,20.54186167,2.39056502,21.78587227
136,2496,13.36233541,16.53516103,0.378908934,2255.692368,f,5,2.496,0.613348653,0.10543498,20.54186167,2.39056502,21.78587227
137,2513,12.36122221,16.33685943,0.403827957,2268.053591,f,5,2.513,0.567396249,0.12243498,20.54186167,2.39056502,21.78587227
138,2332,39.32058986,16.10299842,0.39479112,2307.374181,f,5,2.332,1.804866446,-0.05856502,20.54186167,2.39056502,21.78587227
139,2470,16.86671242,17.39286461,0.363978957,2324.240893,f,5,2.47,0.774204136,0.07943498,20.54186167,2.39056502,21.78587227
140,2481,16.40135417,17.36517239,0.389751856,2340.642247,f,5,2.481,0.752843584,0.09043498,20.54186167,2.39056502,21.78587227
141,2455,20.97737085,17.31698148,0.391339287,2361.619618,f,5,2.455,0.962888729,0.06443498,20.54186167,2.39056502,21.78587227
142,2282,-5,17.49128573,0.336431392,2356.619618,f,5,2.282,-0.229506532,-0.10856502,20.54186167,2.39056502,21.78587227
143,2527,10.10646047,16.46895456,0.396140282,2366.726078,f,5,2.527,0.463899739,0.13643498,20.54186167,2.39056502,21.78587227
144,2437,23.88908701,16.19232439,0.377636356,2390.615165,f,5,2.437,1.096540304,0.04643498,20.54186167,2.39056502,21.78587227
145,2320,48.69201263,16.51302283,0.304510883,2439.307178,f,5,2.32,2.235026995,-0.07056502,20.54186167,2.39056502,21.78587227
146,2503,8.299163286,17.80018242,0.32409247,2447.606341,f,5,2.503,0.380942438,0.11243498,20.54186167,2.39056502,21.78587227
147,2308,49.34668502,17.43475861,0.305656773,2496.953026,f,5,2.308,2.265077313,-0.08256502,20.54186167,2.39056502,21.78587227
148,2454,15.29225568,18.61668181,0.300783771,2512.245282,f,5,2.454,0.701934515,0.06343498,20.54186167,2.39056502,21.78587227
149,2464,14.90849656,18.4979523,0.320875664,2527.153779,f,5,2.464,0.68431947,0.07343498,20.54186167,2.39056502,21.78587227
150,2347,36.1054225,18.37417797,0.428264153,2563.259201,f,5,2.347,1.657286064,-0.04356502,20.54186167,2.39056502,21.78587227
1,2574,14.42906176,0,0.688480536,14.42906176,h,1,2.574,0.753571739,0.164236939,24.21763017,2.409763061,19.14756221
2,2360,26.89471202,14.42906176,0.645441598,41.32377378,h,1,2.36,1.40460241,-0.049763061,24.21763017,2.409763061,19.14756221
3,2392,26.58553835,20.66188689,0.608371797,67.90931213,h,1,2.392,1.388455515,-0.017763061,24.21763017,2.409763061,19.14756221
4,2367,28.09358025,22.63643738,0.59600955,96.00289237,h,1,2.367,1.467214465,-0.042763061,24.21763017,2.409763061,19.14756221
5,2089,-5,24.00072309,0.570179179,91.00289237,h,1,2.089,-0.261129848,-0.320763061,24.21763017,2.409763061,19.14756221
6,2305,32.97768682,18.20057847,0.514328809,123.9805792,h,1,2.305,1.722291666,-0.104763061,24.21763017,2.409763061,19.14756221
7,2438,24.84098062,20.66342987,0.450661326,148.8215598,h,1,2.438,1.297344296,0.028236939,24.21763017,2.409763061,19.14756221
8,2254,-5,21.26022283,0.495246283,143.8215598,h,1,2.254,-0.261129848,-0.155763061,24.21763017,2.409763061,19.14756221
9,2359,29.65613417,17.97769498,0.558599315,173.477694,h,1,2.359,1.548820359,-0.050763061,24.21763017,2.409763061,19.14756221
10,2373,29.84801542,19.27529933,0.531560374,203.3257094,h,1,2.373,1.558841543,-0.036763061,24.21763017,2.409763061,19.14756221
11,2376,30.13421492,20.33257094,0.517142109,233.4599243,h,1,2.376,1.573788589,-0.033763061,24.21763017,2.409763061,19.14756221
12,2457,22.65181916,21.22362948,0.496776694,256.1117435,h,1,2.457,1.183013217,0.047236939,24.21763017,2.409763061,19.14756221
13,2524,15.67027579,21.34264529,0.523490479,271.7820193,h,1,2.524,0.818395345,0.114236939,24.21763017,2.409763061,19.14756221
14,2289,-5,20.90630918,0.577439616,266.7820193,h,1,2.289,-0.261129848,-0.120763061,24.21763017,2.409763061,19.14756221
15,2520,15.58157189,19.05585852,0.504071879,282.3635912,h,1,2.52,0.813762698,0.110236939,24.21763017,2.409763061,19.14756221
16,2377,28.71005395,18.82423941,0.559939797,311.0736451,h,1,2.377,1.499410402,-0.032763061,24.21763017,2.409763061,19.14756221
17,2215,-5,19.44210282,0.586278467,306.0736451,h,1,2.215,-0.261129848,-0.194763061,24.21763017,2.409763061,19.14756221
18,2478,20.75442955,18.00433207,0.559900974,326.8280747,h,1,2.478,1.083920205,0.068236939,24.21763017,2.409763061,19.14756221
19,2500,18.46527088,18.15711526,0.541971491,345.2933456,h,1,2.5,0.964366674,0.090236939,24.21763017,2.409763061,19.14756221
20,2401,24.72093459,18.17333398,0.672832548,370.0142801,h,1,2.401,1.291074776,-0.008763061,24.21763017,2.409763061,19.14756221
21,2242,-5,18.50071401,0.844410528,365.0142801,h,1,2.242,-0.261129848,-0.167763061,24.21763017,2.409763061,19.14756221
22,2521,17.74088533,17.38163239,0.813468542,382.7551655,h,1,2.521,0.926534936,0.111236939,24.21763017,2.409763061,19.14756221
23,2291,-5,17.39796207,0.785398163,377.7551655,h,1,2.291,-0.261129848,-0.118763061,24.21763017,2.409763061,19.14756221
24,2538,16.94568275,16.42413763,0.739596884,394.7008482,h,1,2.538,0.88500471,0.128236939,24.21763017,2.409763061,19.14756221
25,2511,17.9191987,16.44586868,0.86539585,412.6200469,h,1,2.511,0.935847525,0.101236939,24.21763017,2.409763061,19.14756221
26,2495,18.17739646,16.50480188,0.910787284,430.7974434,h,1,2.495,0.949332153,0.085236939,24.21763017,2.409763061,19.14756221
27,2276,-5,16.56913244,1.050907822,425.7974434,h,1,2.276,-0.261129848,-0.133763061,24.21763017,2.409763061,19.14756221
28,2389,19.11967287,15.77027568,1.034500514,444.9171163,h,1,2.389,0.998543452,-0.020763061,24.21763017,2.409763061,19.14756221
29,2325,19.81141586,15.88989701,1.01972274,464.7285321,h,1,2.325,1.0346704,-0.084763061,24.21763017,2.409763061,19.14756221
30,2611,12.1909571,16.0251218,0.693632082,476.9194892,h,1,2.611,0.636684554,0.201236939,24.21763017,2.409763061,19.14756221
31,2252,-5,nan,0.714090699,471.9194892,h,2,2.252,-0.261129848,-0.157763061,24.21763017,2.409763061,19.14756221
32,2545,16.27623765,-5,0.685119631,488.1957269,h,2,2.545,0.850042291,0.135236939,24.21763017,2.409763061,19.14756221
33,2542,16.72249047,5.638118826,0.857143393,504.9182173,h,2,2.542,0.873348277,0.132236939,24.21763017,2.409763061,19.14756221
34,2473,19.6585964,9.332909375,0.824233434,524.5768137,h,2,2.473,1.026689256,0.063236939,24.21763017,2.409763061,19.14756221
35,2194,-5,11.91433113,0.79549883,519.5768137,h,2,2.194,-0.261129848,-0.215763061,24.21763017,2.409763061,19.14756221
36,2522,17.80179134,8.531464906,0.771314588,537.3786051,h,2,2.522,0.929715812,0.112236939,24.21763017,2.409763061,19.14756221
37,2245,-5,10.07651931,0.915444757,532.3786051,h,2,2.245,-0.261129848,-0.164763061,24.21763017,2.409763061,19.14756221
38,2511,1.66E+01,7.922730839,1.069192273,549.002349,h,2,2.511,0.866951094,0.101236939,24.21763017,2.409763061,19.14756221
39,2510,1.71E+01,9.010357474,1.005357986,566.0776333,h,2,2.51,0.893064078,0.100236939,24.21763017,2.409763061,19.14756221
40,2429,19.12771938,9.906460451,0.983558249,585.2053526,h,2,2.429,0.998963689,0.019236939,24.21763017,2.409763061,19.14756221
41,2512,17.33821584,10.82858634,0.956523492,602.5435685,h,2,2.512,0.905505132,0.102236939,24.21763017,2.409763061,19.14756221
42,2508,16.77899016,11.42037084,1.056345014,619.3225586,h,2,2.508,0.876299028,0.098236939,24.21763017,2.409763061,19.14756221
43,2393,18.06603039,11.86692245,1.121622978,637.388589,h,2,2.393,0.943515952,-0.016763061,24.21763017,2.409763061,19.14756221
44,2545,16.52634064,12.34377691,0.889779316,653.9149297,h,2,2.545,0.863104162,0.135236939,24.21763017,2.409763061,19.14756221
45,2495,15.69009373,12.64253146,1.248181468,669.6050234,h,2,2.495,0.819430357,0.085236939,24.21763017,2.409763061,19.14756221
46,2504,16.79435976,12.84570228,1.067121565,686.3993832,h,2,2.504,0.877101721,0.094236939,24.21763017,2.409763061,19.14756221
47,2703,11.19849778,13.09249337,1.715670829,697.5978809,h,2,2.703,0.584852404,0.293236939,24.21763017,2.409763061,19.14756221
48,2471,13.99099528,12.98108187,1.558820851,711.5888762,h,2,2.471,0.730693293,0.061236939,24.21763017,2.409763061,19.14756221
49,2446,1.82E+01,13.03718817,1.038018043,729.8109197,h,2,2.446,0.950512645,0.036236939,24.21763017,2.409763061,19.14756221
50,2248,-5,13.31007529,0.873405537,724.8109197,h,2,2.248,-0.261129848,-0.161763061,24.21763017,2.409763061,19.14756221
51,2479,17.52608661,12.39457152,1.042721878,742.3370063,h,2,2.479,0.915316865,0.069236939,24.21763017,2.409763061,19.14756221
52,2433,20.24139017,12.63892938,0.884865162,762.5783965,h,2,2.433,1.057126226,0.023236939,24.21763017,2.409763061,19.14756221
53,2514,18.28585844,12.98449578,0.731771696,780.8642549,h,2,2.514,0.954996685,0.104236939,24.21763017,2.409763061,19.14756221
54,2558,14.81363544,13.21498981,0.633354896,795.6778903,h,2,2.558,0.773656473,0.148236939,24.21763017,2.409763061,19.14756221
55,2469,1.88E+01,13.28160005,0.929584853,814.463764,h,2,2.469,0.981848227,0.059236939,24.21763017,2.409763061,19.14756221
56,2524,17.45586489,13.50177099,0.856560889,831.9196288,h,2,2.524,0.911649467,0.114236939,24.21763017,2.409763061,19.14756221
57,2216,-5,13.65385152,0.789414206,826.9196288,h,2,2.216,-0.261129848,-0.193763061,24.21763017,2.409763061,19.14756221
58,2406,21.63094462,12.96296813,0.835059088,848.5505735,h,2,2.406,1.129697054,-0.003763061,24.21763017,2.409763061,19.14756221
59,2549,16.42639912,13.27253872,0.861011307,864.9769726,h,2,2.549,0.857884619,0.139236939,24.21763017,2.409763061,19.14756221
60,2400,22.71442515,13.38129253,0.779617881,887.6913977,h,2,2.4,1.186282875,-0.009763061,24.21763017,2.409763061,19.14756221
61,2518,18.00310237,nan,0.674740942,905.6945001,h,3,2.518,0.940229475,0.108236939,24.21763017,2.409763061,19.14756221
62,2590,9.262651664,18.00310237,0.515072817,914.9571518,h,3,2.59,0.483750963,0.180236939,24.21763017,2.409763061,19.14756221
63,2455,13.13441273,13.63287701,1.737766496,928.0915645,h,3,2.455,0.685957439,0.045236939,24.21763017,2.409763061,19.14756221
64,2495,14.77635509,13.46672225,1.389937297,942.8679196,h,3,2.495,0.77170947,0.085236939,24.21763017,2.409763061,19.14756221
65,2526,17.39298392,13.79413046,0.851966327,960.2609035,h,3,2.526,0.908365448,0.116236939,24.21763017,2.409763061,19.14756221
66,2570,14.55908501,14.51390116,0.677386439,974.8199885,h,3,2.57,0.76036233,0.160236939,24.21763017,2.409763061,19.14756221
67,2557,16.08119724,14.5214318,0.809983373,990.9011858,h,3,2.557,0.839856117,0.147236939,24.21763017,2.409763061,19.14756221
68,2541,14.81549486,14.74425543,0.556901524,1005.716681,h,3,2.541,0.773753583,0.131236939,24.21763017,2.409763061,19.14756221
69,2409,22.68823899,14.75316036,0.765533227,1028.40492,h,3,2.409,1.184915278,-0.000763061,24.21763017,2.409763061,19.14756221
70,2535,16.38672915,15.63483576,0.620249486,1044.791649,h,3,2.535,0.855812817,0.125236939,24.21763017,2.409763061,19.14756221
71,2435,18.76782602,15.7100251,1.005459866,1063.559475,h,3,2.435,0.980167909,0.025236939,24.21763017,2.409763061,19.14756221
72,2536,15.26659721,15.988007,1.209959544,1078.826072,h,3,2.536,0.79731284,0.126236939,24.21763017,2.409763061,19.14756221
73,2542,16.34309581,15.92788952,0.667602842,1095.169168,h,3,2.542,0.853534023,0.132236939,24.21763017,2.409763061,19.14756221
74,2567,15.6683264,15.95982847,0.851966327,1110.837494,h,3,2.567,0.818293537,0.157236939,24.21763017,2.409763061,19.14756221
75,2363,23.60482439,15.93900689,0.778595547,1134.442319,h,3,2.363,1.232784839,-0.046763061,24.21763017,2.409763061,19.14756221
76,2547,14.7174784,16.45006139,0.577192214,1149.159797,h,3,2.547,0.768634578,0.137236939,24.21763017,2.409763061,19.14756221
77,2520,17.85141137,16.34177495,0.792294606,1167.011208,h,3,2.52,0.932307266,0.110236939,24.21763017,2.409763061,19.14756221
78,2433,19.05990163,16.4305771,0.982793723,1186.07111,h,3,2.433,0.995421841,0.023236939,24.21763017,2.409763061,19.14756221
79,2449,20.98312772,16.57665068,0.785398163,1207.054238,h,3,2.449,1.095864188,0.039236939,24.21763017,2.409763061,19.14756221
80,2221,-5,16.80857052,0.680098034,1202.054238,h,3,2.221,-0.261129848,-0.188763061,24.21763017,2.409763061,19.14756221
81,2668,11.2733665,15.718142,0.854470496,1213.327604,h,3,2.668,0.588762495,0.258236939,24.21763017,2.409763061,19.14756221
82,2560,15.23267195,15.50648602,0.678560147,1228.560276,h,3,2.56,0.795541061,0.150236939,24.21763017,2.409763061,19.14756221
83,2596,8.946459244,15.49403993,0.51963108,1237.506735,h,3,2.596,0.467237508,0.186236939,24.21763017,2.409763061,19.14756221
84,2529,17.17676671,15.20936251,0.877727498,1254.683502,h,3,2.529,0.897073294,0.119236939,24.21763017,2.409763061,19.14756221
85,2496,1.71E+01,15.29133768,1.048392895,1271.792528,h,3,2.496,0.893064078,0.086236939,24.21763017,2.409763061,19.14756221
86,2506,17.97059878,15.3640452,0.887452023,1289.763126,h,3,2.506,0.938531944,0.096236939,24.21763017,2.409763061,19.14756221
87,2579,14.88305456,15.46429726,0.778595547,1304.646181,h,3,2.579,0.777281954,0.169236939,24.21763017,2.409763061,19.14756221
88,2424,23.85012069,15.44276975,0.661043169,1328.496302,h,3,2.424,1.245595676,0.014236939,24.21763017,2.409763061,19.14756221
89,2295,-5,15.74303228,0.672112827,1323.496302,h,3,2.295,-0.261129848,-0.114763061,24.21763017,2.409763061,19.14756221
90,2598,12.69963213,15.02775531,0.674740942,1336.195934,h,3,2.598,0.6632506,0.188236939,24.21763017,2.409763061,19.14756221
91,2528,17.28771406,nan,0.665409953,1353.483648,h,4,2.528,0.902867627,0.118236939,24.21763017,2.409763061,19.14756221
92,2439,20.52084946,17.28771406,0.849825003,1374.004497,h,4,2.439,1.071721258,0.029236939,24.21763017,2.409763061,19.14756221
93,2450,20.38673364,18.90428176,0.832533037,1394.391231,h,4,2.45,1.064716929,0.040236939,24.21763017,2.409763061,19.14756221
94,2200,-5,19.39843239,0.848077458,1389.391231,h,4,2.2,-0.261129848,-0.209763061,24.21763017,2.409763061,19.14756221
95,2555,16.18135063,13.29882429,0.855704628,1405.572582,h,4,2.555,0.845086724,0.145236939,24.21763017,2.409763061,19.14756221
96,2490,17.9429351,13.87532956,0.960070362,1423.515517,h,4,2.49,0.937087181,0.080236939,24.21763017,2.409763061,19.14756221
97,2582,14.28188194,14.55326382,0.720971324,1437.797399,h,4,2.582,0.745885131,0.172236939,24.21763017,2.409763061,19.14756221
98,2451,20.32068009,14.51449498,0.835356559,1458.118079,h,4,2.451,1.061267219,0.041236939,24.21763017,2.409763061,19.14756221
99,2556,16.11920555,15.24026812,0.802539342,1474.237284,h,4,2.556,0.841841137,0.146236939,24.21763017,2.409763061,19.14756221
100,2527,17.54122886,15.33792783,0.720273,1491.778513,h,4,2.527,0.916107683,0.117236939,24.21763017,2.409763061,19.14756221
101,2508,17.17106633,15.55825793,0.998958597,1508.949579,h,4,2.508,0.896775586,0.098236939,24.21763017,2.409763061,19.14756221
102,2488,18.81298654,15.70487688,0.858712852,1527.762566,h,4,2.488,0.982526461,0.078236939,24.21763017,2.409763061,19.14756221
103,2523,17.77017883,15.96388602,0.757157086,1545.532745,h,4,2.523,0.928064818,0.113236939,24.21763017,2.409763061,19.14756221
104,2601,14.35689567,16.10283162,0.912477947,1559.889641,h,4,2.601,0.749802795,0.191236939,24.21763017,2.409763061,19.14756221
105,2328,30.27242499,15.97812191,0.569057502,1590.162066,h,4,2.328,1.581006744,-0.081763061,24.21763017,2.409763061,19.14756221
106,2547,14.75536217,16.93107545,0.579074269,1604.917428,h,4,2.547,0.770613095,0.137236939,24.21763017,2.409763061,19.14756221
107,2619,10.30614661,16.79509337,0.623282077,1615.223574,h,4,2.619,0.538248499,0.209236939,24.21763017,2.409763061,19.14756221
108,2242,-5,16.41339062,0.727769736,1610.223574,h,4,2.242,-0.261129848,-0.167763061,24.21763017,2.409763061,19.14756221
109,2551,15.92263754,15.2237578,0.68990406,1626.146212,h,4,2.551,0.831575183,0.141236939,24.21763017,2.409763061,19.14756221
110,2523,17.66517239,15.26054095,0.673369201,1643.811384,h,4,2.523,0.922580754,0.113236939,24.21763017,2.409763061,19.14756221
111,2480,19.1064918,15.38077252,0.857561792,1662.917876,h,4,2.48,0.997855058,0.070236939,24.21763017,2.409763061,19.14756221
112,2295,-5,15.55818772,0.713234534,1657.917876,h,4,2.295,-0.261129848,-0.114763061,24.21763017,2.409763061,19.14756221
113,2556,15.59955969,14.62372465,0.689800045,1673.517436,h,4,2.556,0.814702129,0.146236939,24.21763017,2.409763061,19.14756221
114,2566,15.37971183,14.66615226,1.040387616,1688.897148,h,4,2.566,0.803220361,0.156236939,24.21763017,2.409763061,19.14756221
115,2524,17.47404327,14.6958839,0.851966327,1706.371191,h,4,2.524,0.912598851,0.114236939,24.21763017,2.409763061,19.14756221
116,2559,15.97470051,14.80701028,0.802940223,1722.345891,h,4,2.559,0.834294222,0.149236939,24.21763017,2.409763061,19.14756221
117,2535,16.79044217,14.85192144,0.919622734,1739.136333,h,4,2.535,0.876897121,0.125236939,24.21763017,2.409763061,19.14756221
118,2593,12.69492215,14.92371851,0.654905487,1751.831256,h,4,2.593,0.663004617,0.183236939,24.21763017,2.409763061,19.14756221
119,2562,14.06285073,14.84411864,0.606605109,1765.894106,h,4,2.562,0.734446013,0.152236939,24.21763017,2.409763061,19.14756221
120,2573,15.3866477,14.81717836,0.838393681,1781.280754,h,4,2.573,0.803582594,0.163236939,24.21763017,2.409763061,19.14756221
121,2535,16.99744614,nan,0.861393657,1798.2782,h,5,2.535,0.887708104,0.125236939,24.21763017,2.409763061,19.14756221
122,2781,4.302634692,16.99744614,0.700742407,1802.580835,h,5,2.781,0.224709268,0.371236939,24.21763017,2.409763061,19.14756221
123,2547,16.16399599,10.65004041,0.687604402,1818.744831,h,5,2.547,0.844180362,0.137236939,24.21763017,2.409763061,19.14756221
124,2514,18.10848652,12.48802561,0.799049193,1836.853317,h,5,2.514,0.945733265,0.104236939,24.21763017,2.409763061,19.14756221
125,2557,16.01926416,13.89314083,0.778265617,1852.872582,h,5,2.557,0.836621601,0.147236939,24.21763017,2.409763061,19.14756221
126,2630,12.74569979,14.3183655,0.83062278,1865.618281,h,5,2.63,0.665656529,0.220236939,24.21763017,2.409763061,19.14756221
127,2558,16.04302434,14.05625455,0.873405537,1881.661306,h,5,2.558,0.8378625,0.148236939,24.21763017,2.409763061,19.14756221
128,2512,17.61329331,14.3400788,0.912095074,1899.274599,h,5,2.512,0.919871319,0.102236939,24.21763017,2.409763061,19.14756221
129,2514,18.11141364,14.74923062,0.798272988,1917.386013,h,5,2.514,0.945886136,0.104236939,24.21763017,2.409763061,19.14756221
130,2553,16.11231838,15.12280651,0.742689108,1933.498331,h,5,2.553,0.841481448,0.143236939,24.21763017,2.409763061,19.14756221
131,2562,15.86432137,15.2217577,0.823786124,1949.362652,h,5,2.562,0.828529564,0.152236939,24.21763017,2.409763061,19.14756221
132,2312,24.11729296,15.28017257,0.78114287,1973.479945,h,5,2.312,1.259549007,-0.097763061,24.21763017,2.409763061,19.14756221
133,2329,25.39903529,16.01659927,0.72315572,1998.878981,h,5,2.329,1.326489242,-0.080763061,24.21763017,2.409763061,19.14756221
