trialnum,latency,getpoints,averagepoint,rad,totalpoint,participants,block,time,indexp,timesensitivity,optimaldeg,optimalt,optimalp
77,2475,14.21338923,35.78755866,0.339292614,2024.399084,e,3,2.475,0.484757024,0.175000017,15.90851292,2.299999983,29.32064629
78,2267,44.42539932,34.51848987,0.331274076,2068.824483,e,3,2.267,1.515157575,-0.032999983,15.90851292,2.299999983,29.32064629
79,2393,32.66622507,35.06887373,0.35354196,2101.490708,e,3,2.393,1.114103173,0.093000017,15.90851292,2.299999983,29.32064629
80,2012,2.127458531,34.94241853,0.344218683,2103.618167,e,3,2.012,0.072558378,-0.287999983,15.90851292,2.299999983,29.32064629
81,2285,43.55124419,33.30167053,0.355485531,2147.169411,e,3,2.285,1.485343937,-0.014999983,15.90851292,2.299999983,29.32064629
82,2522,14.32823661,33.78974547,0.47200396,2161.497647,e,3,2.522,0.488673969,0.222000017,15.90851292,2.299999983,29.32064629
83,2375,34.23505226,32.90513143,0.407255848,2195.7327,e,3,2.375,1.16760906,0.075000017,15.90851292,2.299999983,29.32064629
84,2368,34.81961493,32.96295407,0.413827373,2230.552315,e,3,2.368,1.187545956,0.068000017,15.90851292,2.299999983,29.32064629
85,2373,33.48353468,33.04031494,0.432407776,2264.035849,e,3,2.373,1.141978057,0.073000017,15.90851292,2.299999983,29.32064629
86,2385,32.71358204,33.05804373,0.41275326,2296.749431,e,3,2.385,1.115718314,0.085000017,15.90851292,2.299999983,29.32064629
87,2288,44.94828106,33.04479521,0.342580874,2341.697712,e,3,2.288,1.532990802,-0.011999983,15.90851292,2.299999983,29.32064629
88,2055,11.80591584,33.48566505,0.472697136,2353.503628,e,3,2.055,0.402648554,-0.244999983,15.90851292,2.299999983,29.32064629
89,2475,20.21634647,32.7113883,0.475992661,2373.719975,e,3,2.475,0.689491844,0.175000017,15.90851292,2.299999983,29.32064629
90,2375,33.09027187,32.28052478,0.436987261,2406.810246,e,3,2.375,1.128565569,0.075000017,15.90851292,2.299999983,29.32064629
91,2496,16.82566509,nan,0.451453092,2423.635912,e,4,2.496,0.573850417,0.196000017,15.90851292,2.299999983,29.32064629
92,2297,39.04542472,16.82566509,0.412720808,2462.681336,e,4,2.297,1.331669989,-0.002999983,15.90851292,2.299999983,29.32064629
93,2268,43.42676648,27.93554491,0.343407818,2506.108103,e,4,2.268,1.481098542,-0.031999983,15.90851292,2.299999983,29.32064629
94,2358,37.06204442,33.09928543,0.391947525,2543.170147,e,4,2.358,1.264025494,0.058000017,15.90851292,2.299999983,29.32064629
95,2236,39.3830116,34.08997518,0.331096077,2582.553159,e,4,2.236,1.343183612,-0.063999983,15.90851292,2.299999983,29.32064629
96,2327,41.80352561,35.14858246,0.367173834,2624.356684,e,4,2.327,1.425736841,0.027000017,15.90851292,2.299999983,29.32064629
97,2430,25.62212749,36.25773965,0.396915161,2649.978812,e,4,2.43,0.873859574,0.130000017,15.90851292,2.299999983,29.32064629
98,2298,41.99301339,34.73836649,0.375960954,2691.971825,e,4,2.298,1.432199447,-0.001999983,15.90851292,2.299999983,29.32064629
99,2389,33.58634153,35.64519735,0.291987017,2725.558167,e,4,2.389,1.145484352,0.089000017,15.90851292,2.299999983,29.32064629
100,2166,24.08588226,35.41643559,0.364814553,2749.644049,e,4,2.166,0.821464917,-0.133999983,15.90851292,2.299999983,29.32064629
101,2411,28.96952042,34.28338026,0.37965676,2778.613569,e,4,2.411,0.98802462,0.111000017,15.90851292,2.299999983,29.32064629
102,2306,41.64364594,33.80030209,0.379537385,2820.257215,e,4,2.306,1.420284039,0.006000017,15.90851292,2.299999983,29.32064629
103,2362,37.27383504,34.45391408,0.378362758,2857.53105,e,4,2.362,1.271248753,0.062000017,15.90851292,2.299999983,29.32064629
104,2442,23.3892906,34.67083108,0.393341145,2880.920341,e,4,2.442,0.797707198,0.142000017,15.90851292,2.299999983,29.32064629
105,2290,43.48860108,33.86500676,0.358098175,2924.408942,e,4,2.29,1.483207452,-0.009999983,15.90851292,2.299999983,29.32064629
106,2206,25.21458569,34.50657971,0.217237649,2949.623528,e,4,2.206,0.859960092,-0.093999983,15.90851292,2.299999983,29.32064629
107,2159,23.17188449,33.92583009,0.37956387,2972.795412,e,4,2.159,0.790292419,-0.140999983,15.90851292,2.299999983,29.32064629
108,2124,18.94976333,33.29324505,0.431240007,2991.745176,e,4,2.124,0.64629419,-0.175999983,15.90851292,2.299999983,29.32064629
109,2469,17.17296364,32.49638495,0.365969499,3008.918139,e,4,2.469,0.585695263,0.169000017,15.90851292,2.299999983,29.32064629
110,2375,35.30905056,31.6898891,0.379448176,3044.22719,e,4,2.375,1.204238481,0.075000017,15.90851292,2.299999983,29.32064629
111,2406,29.90956688,31.87084717,0.380506377,3074.136757,e,4,2.406,1.020085526,0.106000017,15.90851292,2.299999983,29.32064629
112,2517,14.50712592,31.77745287,0.46092282,3088.643883,e,4,2.517,0.494775107,0.217000017,15.90851292,2.299999983,29.32064629
113,2340,33.4689777,30.99243801,0.486899232,3122.11286,e,4,2.34,1.141481582,0.040000017,15.90851292,2.299999983,29.32064629
114,2459,1.084172762,31.10011365,0.18216831,3123.197033,e,4,2.459,0.036976428,0.159000017,15.90851292,2.299999983,29.32064629
115,2444,22.66196891,29.84944944,0.381538368,3145.859002,e,4,2.444,0.772901412,0.144000017,15.90851292,2.299999983,29.32064629
116,2379,30.84446122,29.56195022,0.489210221,3176.703463,e,4,2.379,1.051970714,0.079000017,15.90851292,2.299999983,29.32064629
117,2414,28.39091433,29.61127757,0.414269176,3205.094378,e,4,2.414,0.968290878,0.114000017,15.90851292,2.299999983,29.32064629
118,2542,7.11225956,29.56607893,0.374932299,3212.206637,e,4,2.542,0.242568308,0.242000017,15.90851292,2.299999983,29.32064629
119,2211,33.81166276,28.76415681,0.323722938,3246.0183,e,4,2.211,1.153169082,-0.088999983,15.90851292,2.299999983,29.32064629
120,2491,14.8178403,28.93820874,0.390288674,3260.83614,e,4,2.491,0.505372227,0.191000017,15.90851292,2.299999983,29.32064629
121,2520,15.73676013,nan,0.509768725,3276.5729,e,5,2.52,0.536712594,0.220000017,15.90851292,2.299999983,29.32064629
122,2507,15.05513184,15.73676013,0.443001575,3291.628032,e,5,2.507,0.513465211,0.207000017,15.90851292,2.299999983,29.32064629
123,2294,42.64847594,15.39594598,0.368130771,3334.276508,e,5,2.294,1.45455443,-0.005999983,15.90851292,2.299999983,29.32064629
124,2198,30.63923434,24.48012264,0.381764238,3364.915742,e,5,2.198,1.044971316,-0.101999983,15.90851292,2.299999983,29.32064629
125,2482,14.70648295,26.01990056,0.363978957,3379.622225,e,5,2.482,0.501574311,0.182000017,15.90851292,2.299999983,29.32064629
126,2408,29.28267769,23.75721704,0.41822433,3408.904903,e,5,2.408,0.998705056,0.108000017,15.90851292,2.299999983,29.32064629
127,2173,25.98812076,24.67812715,0.385157506,3434.893024,e,5,2.173,0.886342017,-0.126999983,15.90851292,2.299999983,29.32064629
128,2398,31.31507496,24.86526909,0.385319818,3466.208099,e,5,2.398,1.068021307,0.098000017,15.90851292,2.299999983,29.32064629
129,2055,8.629833295,25.67149483,0.406566827,3474.837932,e,5,2.055,0.294326162,-0.244999983,15.90851292,2.299999983,29.32064629
130,2128,16.87538853,23.77797688,0.370256167,3491.713321,e,5,2.128,0.575546267,-0.171999983,15.90851292,2.299999983,29.32064629
131,2557,11.02194476,23.08771804,0.483587986,3502.735265,e,5,2.557,0.375910703,0.257000017,15.90851292,2.299999983,29.32064629
132,2632,3.425735207,21.99082956,0.436257201,3506.161001,e,5,2.632,0.116836961,0.332000017,15.90851292,2.299999983,29.32064629
133,2319,37.87389111,20.44373837,0.424832163,3544.034892,e,5,2.319,1.291714062,0.019000017,15.90851292,2.299999983,29.32064629
134,2501,9.10534779,21.78451935,0.330483957,3553.14024,e,5,2.501,0.310543898,0.201000017,15.90851292,2.299999983,29.32064629
135,2531,13.08642192,20.87886424,0.466521164,3566.226661,e,5,2.531,0.44632106,0.231000017,15.90851292,2.299999983,29.32064629
136,2592,4.348454155,20.35936808,0.40203737,3570.575116,e,5,2.592,0.1483069,0.292000017,15.90851292,2.299999983,29.32064629
137,2263,38.72161329,19.35868596,0.398214089,3609.296729,e,5,2.263,1.320626186,-0.036999983,15.90851292,2.299999983,29.32064629
138,2392,32.87078919,20.49768169,0.353997437,3642.167518,e,5,2.392,1.121079968,0.092000017,15.90851292,2.299999983,29.32064629
139,2413,27.75466889,21.18507655,0.481322536,3669.922187,e,5,2.413,0.946591307,0.113000017,15.90851292,2.299999983,29.32064629
140,2645,2.774787745,21.53084457,0.434507877,3672.696975,e,5,2.645,0.094635968,0.345000017,15.90851292,2.299999983,29.32064629
141,2226,34.63432386,20.59304173,0.400440777,3707.331299,e,5,2.226,1.181226482,-0.073999983,15.90851292,2.299999983,29.32064629
142,2267,36.00003037,21.26167421,0.445420461,3743.331329,e,5,2.267,1.227804804,-0.032999983,15.90851292,2.299999983,29.32064629
143,2364,34.42797707,21.93159949,0.431995914,3777.759306,e,5,2.364,1.174188888,0.064000017,15.90851292,2.299999983,29.32064629
144,2006,5.01133131,22.47492025,0.419879957,3782.770637,e,5,2.006,0.170914763,-0.293999983,15.90851292,2.299999983,29.32064629
145,2154,22.87683282,21.74727071,0.400888605,3805.64747,e,5,2.154,0.780229487,-0.145999983,15.90851292,2.299999983,29.32064629
146,2199,29.59282201,21.7924532,0.455669055,3835.240292,e,5,2.199,1.009282733,-0.100999983,15.90851292,2.299999983,29.32064629
147,2269,37.57360429,22.09246738,0.421419207,3872.813896,e,5,2.269,1.281472581,-0.030999983,15.90851292,2.299999983,29.32064629
148,2353,35.9059648,22.66584282,0.422853926,3908.719861,e,5,2.353,1.224596636,0.053000017,15.90851292,2.299999983,29.32064629
149,2502,14.04272799,23.13870432,0.406489229,3922.762589,e,5,2.502,0.478936509,0.202000017,15.90851292,2.299999983,29.32064629
150,2315,42.73892001,22.82504997,0.364278089,3965.501509,e,5,2.315,1.457639084,0.015000017,15.90851292,2.299999983,29.32064629
1,2366,25.26323198,0,0.701647547,25.26323198,f,1,2.366,0.781725573,0.066000017,14.74625223,2.299999983,32.31726434
2,2252,38.49520371,25.26323198,0.38657025,63.75843569,f,1,2.252,1.191165295,-0.047999983,14.74625223,2.299999983,32.31726434
3,2501,5.437436097,31.87921785,0.286709553,69.19587179,f,1,2.501,0.168251744,0.201000017,14.74625223,2.299999983,32.31726434
4,2538,15.441853,23.0652906,0.57430483,84.63772479,f,1,2.538,0.477820549,0.238000017,14.74625223,2.299999983,32.31726434
5,2310,25.41128623,21.1594312,0.727990049,110.049011,f,1,2.31,0.786306847,0.010000017,14.74625223,2.299999983,32.31726434
6,2461,22.03310001,22.0098022,0.621450927,132.082111,f,1,2.461,0.681774911,0.161000017,14.74625223,2.299999983,32.31726434
7,2397,18.44503363,22.01368517,1.083669667,150.5271447,f,1,2.397,0.570748608,0.097000017,14.74625223,2.299999983,32.31726434
8,2395,27.43168461,21.50387781,0.567141249,177.9588293,f,1,2.395,0.848824465,0.095000017,14.74625223,2.299999983,32.31726434
9,2161,24.27921336,22.24485366,0.410291302,202.2380426,f,1,2.161,0.751276875,-0.138999983,14.74625223,2.299999983,32.31726434
10,2502,12.58961332,22.47089363,0.381151955,214.8276559,f,1,2.502,0.389563089,0.202000017,14.74625223,2.299999983,32.31726434
11,2459,22.48397714,21.48276559,0.564750981,237.3116331,f,1,2.459,0.695726498,0.159000017,14.74625223,2.299999983,32.31726434
12,2289,15.18551469,21.57378483,1.47661326,252.4971478,f,1,2.289,0.469888618,-0.010999983,14.74625223,2.299999983,32.31726434
13,2213,32.67284582,21.04142898,0.404488072,285.1699936,f,1,2.213,1.011002834,-0.086999983,14.74625223,2.299999983,32.31726434
14,2495,19.42544146,21.93615335,0.598144244,304.5954351,f,1,2.495,0.601085576,0.195000017,14.74625223,2.299999983,32.31726434
15,2236,37.76599121,21.75681679,0.363033522,342.3614263,f,1,2.236,1.168601117,-0.063999983,14.74625223,2.299999983,32.31726434
16,2276,38.18599067,22.82409508,0.417384347,380.5474169,f,1,2.276,1.18159725,-0.023999983,14.74625223,2.299999983,32.31726434
17,2385,33.75753895,23.78421356,0.376490334,414.3049559,f,1,2.385,1.044566724,0.085000017,14.74625223,2.299999983,32.31726434
18,2486,17.60984114,24.37087976,0.434670215,431.914797,f,1,2.486,0.544905069,0.186000017,14.74625223,2.299999983,32.31726434
19,2396,31.35267501,23.9952665,0.402911591,463.267472,f,1,2.396,0.970152507,0.096000017,14.74625223,2.299999983,32.31726434
20,2083,12.66949726,24.38249853,0.419603164,475.9369693,f,1,2.083,0.392034955,-0.216999983,14.74625223,2.299999983,32.31726434
21,2462,20.34325155,23.79684846,0.407339762,496.2802208,f,1,2.462,0.62948557,0.162000017,14.74625223,2.299999983,32.31726434
22,2217,28.69969106,23.63239147,0.548391997,524.9799119,f,1,2.217,0.888060659,-0.082999983,14.74625223,2.299999983,32.31726434
23,2504,3.815134029,23.86272327,0.270750733,528.7950459,f,1,2.504,0.118052506,0.204000017,14.74625223,2.299999983,32.31726434
24,2550,10.50484145,22.99108895,0.45454513,539.2998874,f,1,2.55,0.325053548,0.250000017,14.74625223,2.299999983,32.31726434
25,2374,27.10539984,22.47082864,0.620249486,566.4052872,f,1,2.374,0.838728166,0.074000017,14.74625223,2.299999983,32.31726434
26,2473,19.42633043,22.65621149,0.849238235,585.8316176,f,1,2.473,0.601113084,0.173000017,14.74625223,2.299999983,32.31726434
27,2522,17.48181793,22.53198529,0.868947059,603.3134356,f,1,2.522,0.540943619,0.222000017,14.74625223,2.299999983,32.31726434
28,2357,23.73044359,22.34494206,0.777686234,627.0438792,f,1,2.357,0.734296175,0.057000017,14.74625223,2.299999983,32.31726434
29,2185,23.14045239,22.39442426,0.726863972,650.1843316,f,1,2.185,0.716039951,-0.114999983,14.74625223,2.299999983,32.31726434
30,2299,25.0796836,22.42014936,0.741736609,675.2640152,f,1,2.299,0.776045996,-0.000999983,14.74625223,2.299999983,32.31726434
31,NA,NA,NA,NA,NA,f,2,NA,NA,NA,NA,NA,NA
32,2504,17.10031467,1.43E-13,1.023840972,692.3643298,f,2,2.504,0.529138682,0.204000017,14.74625223,2.299999983,32.31726434
33,2119,18.41015493,8.550157334,0.934104961,710.7744848,f,2,2.119,0.569669349,-0.180999983,14.74625223,2.299999983,32.31726434
34,2243,24.42557778,11.8368232,0.74599205,735.2000625,f,2,2.243,0.75580586,-0.056999983,14.74625223,2.299999983,32.31726434
35,2487,17.53191703,14.98401185,0.436460243,752.7319796,f,2,2.487,0.542493846,0.187000017,14.74625223,2.299999983,32.31726434
36,2299,30.07866925,15.49359288,0.581251018,782.8106488,f,2,2.299,0.930730675,-0.000999983,14.74625223,2.299999983,32.31726434
37,2278,29.87064234,17.92443894,0.582293041,812.6812912,f,2,2.278,0.924293654,-0.021999983,14.74625223,2.299999983,32.31726434
38,2486,20.18709135,19.63103943,0.627629426,832.8683825,f,2,2.486,0.624653471,0.186000017,14.74625223,2.299999983,32.31726434
39,2441,21.83651525,19.70054592,0.743338813,854.7048978,f,2,2.441,0.675691947,0.141000017,14.74625223,2.299999983,32.31726434
40,2187,21.73818176,19.93787584,0.816499243,876.4430795,f,2,2.187,0.672649192,-0.112999983,14.74625223,2.299999983,32.31726434
41,2205,28.47223777,20.11790644,0.526141337,904.9153173,f,2,2.205,0.881022523,-0.094999983,14.74625223,2.299999983,32.31726434
42,2305,38.25198512,20.8773911,0.423618939,943.1673024,f,2,2.305,1.18363933,0.005000017,14.74625223,2.299999983,32.31726434
43,2486,20.12406451,22.32527394,0.582889427,963.2913669,f,2,2.486,0.622703218,0.186000017,14.74625223,2.299999983,32.31726434
44,2413,26.34167091,22.15595014,0.559829705,989.6330378,f,2,2.413,0.815095939,0.113000017,14.74625223,2.299999983,32.31726434
45,2504,18.36945767,22.45493019,0.834231489,1008.002495,f,2,2.504,0.568410045,0.204000017,14.74625223,2.299999983,32.31726434
46,2451,21.19855105,22.18256536,0.760609853,1029.201047,f,2,2.451,0.655951284,0.151000017,14.74625223,2.299999983,32.31726434
47,2241,34.17035677,22.12106446,0.447317402,1063.371403,f,2,2.241,1.057340634,-0.058999983,14.74625223,2.299999983,32.31726434
48,2123,18.46822176,22.82984636,0.421755964,1081.839625,f,2,2.123,0.571466123,-0.176999983,14.74625223,2.299999983,32.31726434
49,2541,0.117785725,22.58753388,0.216817096,1081.957411,f,2,2.541,0.003644669,0.241000017,14.74625223,2.299999983,32.31726434
50,2324,27.63405126,21.40491556,0.646302222,1109.591462,f,2,2.324,0.855086339,0.024000017,14.74625223,2.299999983,32.31726434
51,2347,27.88063096,21.71637235,0.624557741,1137.472093,f,2,2.347,0.862716308,0.047000017,14.74625223,2.299999983,32.31726434
52,2277,31.57746096,22.00990847,0.53975681,1169.049554,f,2,2.277,0.977108106,-0.022999983,14.74625223,2.299999983,32.31726434
53,2182,26.16776517,22.44479722,0.547863532,1195.217319,f,2,2.182,0.809714736,-0.117999983,14.74625223,2.299999983,32.31726434
54,2501,18.89553118,22.60666539,0.593258797,1214.11285,f,2,2.501,0.58468845,0.201000017,14.74625223,2.299999983,32.31726434
55,2363,29.01787138,22.4520348,0.572193644,1243.130722,f,2,2.363,0.89790618,0.063000017,14.74625223,2.299999983,32.31726434
56,2488,19.57219419,22.71466826,0.533349704,1262.702916,f,2,2.488,0.605626577,0.188000017,14.74625223,2.299999983,32.31726434
57,2348,25.25968335,22.59380388,0.717868153,1287.962599,f,2,2.348,0.781615767,0.048000017,14.74625223,2.299999983,32.31726434
58,2339,30.54991132,22.69254015,0.554792227,1318.512511,f,2,2.339,0.945312419,0.039000017,14.74625223,2.299999983,32.31726434
59,2282,42.73233865,22.97316055,0.362823333,1361.244849,f,2,2.282,1.322275865,-0.017999983,14.74625223,2.299999983,32.31726434
60,2244,34.02825378,23.65451152,0.455383334,1395.273103,f,2,2.244,1.052943511,-0.055999983,14.74625223,2.299999983,32.31726434
61,2306,49.67925236,nan,0.303617827,1444.952355,f,3,2.306,1.537235697,0.006000017,14.74625223,2.299999983,32.31726434
62,2307,49.78713106,49.67925236,0.302555704,1494.739486,f,3,2.307,1.54057381,0.007000017,14.74625223,2.299999983,32.31726434
63,2371,37.4123368,49.73319171,0.343841101,1532.151823,f,3,2.371,1.157657913,0.071000017,14.74625223,2.299999983,32.31726434
64,2406,26.26034934,45.62624008,0.266591838,1558.412173,f,3,2.406,0.812579588,0.106000017,14.74625223,2.299999983,32.31726434
65,2448,17.76792512,40.78476739,0.312042122,1576.180098,f,3,2.448,0.549796695,0.148000017,14.74625223,2.299999983,32.31726434
66,2311,40.08363949,36.18139894,0.397467594,1616.263737,f,3,2.311,1.240316602,0.011000017,14.74625223,2.299999983,32.31726434
67,2269,43.2835234,36.83177236,0.346135964,1659.547261,f,3,2.269,1.339331292,-0.030999983,14.74625223,2.299999983,32.31726434
68,2262,50.31344712,37.75345108,0.266252049,1709.860708,f,3,2.262,1.55685972,-0.037999983,14.74625223,2.299999983,32.31726434
69,2383,32.20020157,39.32345059,0.225601244,1742.060909,f,3,2.383,0.996377702,0.083000017,14.74625223,2.299999983,32.31726434
70,2230,39.9903038,38.53197847,0.25213534,1782.051213,f,3,2.23,1.237428496,-0.069999983,14.74625223,2.299999983,32.31726434
71,2399,30.35735993,38.67781101,0.291805591,1812.408573,f,3,2.399,0.93935426,0.099000017,14.74625223,2.299999983,32.31726434
72,2326,47.20726555,37.92140636,0.311905584,1859.615839,f,3,2.326,1.460744482,0.026000017,14.74625223,2.299999983,32.31726434
73,2414,24.02378168,38.69522796,0.273120422,1883.63962,f,3,2.414,0.743372998,0.114000017,14.74625223,2.299999983,32.31726434
74,2089,0.013788938,37.56665517,0.172190815,1883.653409,f,3,2.089,0.000426674,-0.210999983,14.74625223,2.299999983,32.31726434
75,2349,49.16996806,34.88430758,0.240664626,1932.823377,f,3,2.349,1.521476804,0.049000017,14.74625223,2.299999983,32.31726434
76,2191,27.07101516,35.83668495,0.290571578,1959.894392,f,3,2.191,0.837664193,-0.108999983,14.74625223,2.299999983,32.31726434
77,2319,61.80949975,35.28883059,0.223602609,2021.703892,f,3,2.319,1.912584528,0.019000017,14.74625223,2.299999983,32.31726434
78,2425,11.3762862,36.84886995,0.213429171,2033.080178,f,3,2.425,0.352018849,0.125000017,14.74625223,2.299999983,32.31726434
79,1986,0.139366461,35.43372641,0.27753161,2033.219545,f,3,1.986,0.004312446,-0.313999983,14.74625223,2.299999983,32.31726434
80,2209,30.84472131,33.57612852,0.451661882,2064.064266,f,3,2.209,0.954434787,-0.090999983,14.74625223,2.299999983,32.31726434
81,2442,23.76613269,33.43955816,0.409778209,2087.830399,f,3,2.442,0.73540051,0.142000017,14.74625223,2.299999983,32.31726434
82,2421,23.37989541,32.97891885,0.291456794,2111.210294,f,3,2.421,0.723449088,0.121000017,14.74625223,2.299999983,32.31726434
83,2478,6.369610071,32.5425996,0.262799819,2117.579904,f,3,2.478,0.197096202,0.178000017,14.74625223,2.299999983,32.31726434
84,2335,40.13445672,31.40464353,0.380506377,2157.714361,f,3,2.335,1.24188905,0.035000017,14.74625223,2.299999983,32.31726434
85,2502,12.98248034,31.76838575,0.387589324,2170.696841,f,3,2.502,0.401719657,0.202000017,14.74625223,2.299999983,32.31726434
86,2458,5.84E-05,31.01694953,0.116491461,2170.6969,f,3,2.458,1.81E-06,0.158000017,14.74625223,2.299999983,32.31726434
87,2210,33.48901211,29.82399218,0.306056776,2204.185912,f,3,2.21,1.036257641,-0.089999983,14.74625223,2.299999983,32.31726434
88,2280,40.49230717,29.95973366,0.388318718,2244.678219,f,3,2.28,1.252962093,-0.019999983,14.74625223,2.299999983,32.31726434
89,2467,20.83681469,30.335897,0.453469843,2265.515034,f,3,2.467,0.644757999,0.167000017,14.74625223,2.299999983,32.31726434
90,2301,39.83427867,30.00834244,0.402321098,2305.349312,f,3,2.301,1.232600577,0.001000017,14.74625223,2.299999983,32.31726434
91,2231,35.25838051,nan,0.186406991,2340.607693,f,4,2.231,1.091007585,-0.068999983,14.74625223,2.299999983,32.31726434
92,2395,20.93830065,35.25838051,0.19862406,2361.545994,f,4,2.395,0.647898301,0.095000017,14.74625223,2.299999983,32.31726434
93,2278,65.6028023,28.09834058,0.202484574,2427.148796,f,4,2.278,2.029961497,-0.021999983,14.74625223,2.299999983,32.31726434
94,2272,72.20734751,40.59982782,0.157507947,2499.356143,f,4,2.272,2.234327347,-0.027999983,14.74625223,2.299999983,32.31726434
95,2435,0.124671056,48.50170774,0.13626611,2499.480814,f,4,2.435,0.003857723,0.135000017,14.74625223,2.299999983,32.31726434
96,2331,59.8794354,38.8263004,0.213174496,2559.36025,f,4,2.331,1.852862135,0.031000017,14.74625223,2.299999983,32.31726434
97,2354,46.5103995,42.33515624,0.178267458,2605.870649,f,4,2.354,1.439181207,0.054000017,14.74625223,2.299999983,32.31726434
98,2329,58.13560806,42.93161956,0.228054078,2664.006257,f,4,2.329,1.798902514,0.029000017,14.74625223,2.299999983,32.31726434
99,2485,0.13960992,44.83211812,0.175551964,2664.145867,f,4,2.485,0.00431998,0.185000017,14.74625223,2.299999983,32.31726434
100,2062,0.213606125,39.86628388,0.2239045,2664.359473,f,4,2.062,0.00660966,-0.237999983,14.74625223,2.299999983,32.31726434
101,2358,28.48819679,35.9010161,0.5946299,2692.84767,f,4,2.358,0.881516347,0.058000017,14.74625223,2.299999983,32.31726434
102,2216,25.62216668,35.22712344,0.190977163,2718.469837,f,4,2.216,0.792832166,-0.083999983,14.74625223,2.299999983,32.31726434
103,2466,10.85603482,34.42671038,0.283943519,2729.325872,f,4,2.466,0.3359206,0.166000017,14.74625223,2.299999983,32.31726434
104,2305,65.29729449,32.61358149,0.218147298,2794.623166,f,4,2.305,2.020508104,0.005000017,14.74625223,2.299999983,32.31726434
105,2350,50.45710662,34.94813242,0.18534795,2845.080273,f,4,2.35,1.561305007,0.050000017,14.74625223,2.299999983,32.31726434
106,2358,45.60185478,35.98206403,0.214545258,2890.682128,f,4,2.358,1.411067914,0.058000017,14.74625223,2.299999983,32.31726434
107,2314,76.58507959,36.58330095,0.175152891,2967.267207,f,4,2.314,2.369788444,0.014000017,14.74625223,2.299999983,32.31726434
108,2334,61.65904534,38.93634675,0.192313011,3028.926253,f,4,2.334,1.907928985,0.034000017,14.74625223,2.299999983,32.31726434
109,2475,0.384890357,40.1987189,0.180209752,3029.311143,f,4,2.475,0.011909744,0.175000017,14.74625223,2.299999983,32.31726434
110,2111,2.288606986,38.10325424,0.231945368,3031.59975,f,4,2.111,0.070816854,-0.188999983,14.74625223,2.299999983,32.31726434
111,2219,33.99437,36.31252187,0.390384475,3065.59412,f,4,2.219,1.051895038,-0.080999983,14.74625223,2.299999983,32.31726434
112,2480,16.76534265,36.20213369,0.39361104,3082.359463,f,4,2.48,0.518773572,0.180000017,14.74625223,2.299999983,32.31726434
113,2233,40.24606251,35.31864319,0.295559616,3122.605525,f,4,2.233,1.245342492,-0.066999983,14.74625223,2.299999983,32.31726434
114,2151,9.52375363,35.53287881,0.242870444,3132.129279,f,4,2.151,0.294695539,-0.148999983,14.74625223,2.299999983,32.31726434
115,2305,64.11385081,34.44916526,0.222900232,3196.243129,f,4,2.305,1.983888554,0.005000017,14.74625223,2.299999983,32.31726434
116,2503,5.185967609,35.63575268,0.286574454,3201.429097,f,4,2.503,0.160470501,0.203000017,14.74625223,2.299999983,32.31726434
117,2391,31.20039867,34.4646071,0.255182391,3232.629496,f,4,2.391,0.965440587,0.091000017,14.74625223,2.299999983,32.31726434
118,2469,2.051710342,34.34371049,0.206440539,3234.681206,f,4,2.469,0.063486511,0.169000017,14.74625223,2.299999983,32.31726434
119,2207,17.75557714,33.19042478,0.181793989,3252.436783,f,4,2.207,0.549414609,-0.092999983,14.74625223,2.299999983,32.31726434
120,2261,34.68960612,32.65818865,0.463647609,3287.126389,f,4,2.261,1.073407877,-0.038999983,14.74625223,2.299999983,32.31726434
121,2487,6.20E-13,nan,0.1,3287.126389,f,5,2.487,1.92E-14,0.187000017,14.74625223,2.299999983,32.31726434
122,2331,65.43696033,6.20E-13,0.18085903,3352.56335,f,5,2.331,2.024829814,0.031000017,14.74625223,2.299999983,32.31726434
123,2536,0.507454639,32.71848017,0.239150253,3353.070804,f,5,2.536,0.015702277,0.236000017,14.74625223,2.299999983,32.31726434
124,2297,60.9197268,21.98147166,0.237249348,3413.990531,f,5,2.297,1.885052093,-0.002999983,14.74625223,2.299999983,32.31726434
125,2508,5.004342581,31.71603544,0.291456794,3418.994874,f,5,2.508,0.154850439,0.208000017,14.74625223,2.299999983,32.31726434
126,2302,54.72124143,26.37369687,0.270106656,3473.716115,f,5,2.302,1.693251039,0.002000017,14.74625223,2.299999983,32.31726434
127,2155,8.917464798,31.09828763,0.232054213,3482.63358,f,5,2.155,0.275935014,-0.144999983,14.74625223,2.299999983,32.31726434
128,2514,1.847086667,27.92959866,0.252806292,3484.480667,f,5,2.514,0.057154797,0.214000017,14.74625223,2.299999983,32.31726434
129,2487,8.340176235,24.66928466,0.296905625,3492.820843,f,5,2.487,0.258071851,0.187000017,14.74625223,2.299999983,32.31726434
130,2267,61.28498735,22.85493928,0.113544605,3554.10583,f,5,2.267,1.896354429,-0.032999983,14.74625223,2.299999983,32.31726434
131,2208,10.37660157,26.69794408,0.155970962,3564.482432,f,5,2.208,0.321085395,-0.091999983,14.74625223,2.299999983,32.31726434
132,2265,60.98484409,25.21418567,0.192700759,3625.467276,f,5,2.265,1.887067032,-0.034999983,14.74625223,2.299999983,32.31726434
133,2375,37.18822141,28.19507387,0.235869603,3662.655497,f,5,2.375,1.150723063,0.075000017,14.74625223,2.299999983,32.31726434
